id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
555.0,0414350,吉田整形外科医院,〒970－8026,いわき市平字研町５,0246-22-6030,吉田　久仁昭,吉田　久仁昭,平2. 3. 26 / 新規 / 令5. 3. 26,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
556.0,0414434,医療法人社団正風会石井脳神経外科眼科病院,〒971－8122,いわき市小名浜林城字塚前３－１,0246-58-3121,医療法人　社団　正風会石井脳神経外科眼科病院　理事長　石井　正三,石井　敦子,平2. 11. 1 / 組織変更 / 令5. 11. 1,一般　　     48 / 脳外　神内　外　内　眼　リハ　放　麻,病院 / 現存,,,,,,,,,,,,,,
557.0,0414442,大田皮フ科医院,〒979－0201,いわき市四倉町字西１－２－１２,0246-32-2787,大田　ゆみ,大田　ゆみ,平2. 11. 8 / 新規 / 令5. 11. 8,皮,診療所 / 現存,,,,,,,,,,,,,,
558.0,0414566,医療法人恒英会永井整形外科,〒971－8167,いわき市小名浜西君ケ塚町１９－９,0246-54-7722,医療法人　恒英会　理事長　永井　恒,永井　恒,平3. 10. 1 / 新規 / 令6. 10. 1,整外　形外　リハ　美外,診療所 / 現存,,,,,,,,,,,,,,
559.0,0414616,木村眼科クリニック,〒970－8026,いわき市平字下の町７－４,0246-24-3355,木村　肇二郎,木村　肇二郎,平4. 2. 3 / 新規 / 令4. 2. 3,眼,診療所 / 現存,,,,,,,,,,,,,,
560.0,0414640,南白土ごとう医院,〒970－8025,いわき市平南白土２－１－６,0246-25-0510,後藤　浩志,後藤　浩志,平4. 4. 2 / 新規 / 令4. 4. 2,外　胃　こう　整外　リハ　ひ　皮　放　内,診療所 / 現存,,,,,,,,,,,,,,
561.0,0414731,小松医院,〒972－0161,いわき市遠野町上遠野字本町８４,0246-89-2041,小松　典男,小松　典男,平4. 12. 15 / 新規 / 令4. 12. 15,内,診療所 / 現存,,,,,,,,,,,,,,
562.0,0414749,医療法人　昭栄会　佐藤クリニック,〒970－8026,いわき市平字小太郎町３－７,0246-25-2725,医療法人昭栄会　理事長　佐藤　博紀,佐藤　博紀,平5. 2. 1 / 組織変更 / 令5. 2. 1,内　消　循　小,診療所 / 現存,,,,,,,,,,,,,,
563.0,0414855,医療法人猪狩医院,〒970－1151,いわき市好間町下好間字叶田６３,0246-36-6655,医療法人　猪狩医院　理事長　猪狩　徳一,猪狩　徳一,平5. 4. 1 / 新規 / 令5. 9. 1,内　胃　外　整外,診療所 / 休止,,,,,,,,,,,,,,
564.0,0414871,クリナップ株式会社いわき事業所南診療所,〒972－8311,いわき市常磐水野谷町亀ノ尾８５－１３,0246-44-1115,クリナッフ゜株式会社　いわき事業所　取締役　山田　雅二,中山　和久,平5. 5. 1 / 新規 / 令5. 9. 1,内　外,診療所 / 現存,,,,,,,,,,,,,,
565.0,0414889,クリニック田畑,〒974－8251,いわき市中岡町３－７－３,0246-63-1476,医療法人　双美会　理事長　田畑　弘之,田畑　弘之,平5. 5. 1 / 組織変更 / 令5. 9. 1,一般　　      2 / 介護　　     13 / 内　胃　循　麻,診療所 / 現存,,,,,,,,,,,,,,
566.0,0414913,かしむら婦人科クリニック,〒971－8172,いわき市泉玉露３－１－５,0246-56-2289,柏村　善男,柏村　善男,平5. 6. 1 / 新規 / 令5. 9. 1,婦,診療所 / 現存,,,,,,,,,,,,,,
567.0,0414970,医療法人酒井医院,〒970－8026,いわき市平字南町１２,0246-23-1055,医療法人酒井医院　理事長　酒井　邦雄,酒井　邦雄,平6. 4. 1 / 組織変更 / 令6. 4. 1,内　呼　アレ,診療所 / 現存,,,,,,,,,,,,,,
568.0,0414988,医療法人さいとう胃腸科外科医院,〒970－8026,いわき市平字南町５６,0246-22-3032,医療法人さいとう胃腸科外科医院　理事長　齋藤　正光,齋藤　正光,平6. 4. 1 / 組織変更 / 令6. 4. 1,内　胃　外　こう　リハ,診療所 / 現存,,,,,,,,,,,,,,
569.0,0414996,医療法人ストレスクリニック,〒970－8026,いわき市平字田町１－７三延ビル４Ｆ,0246-24-1851,医療法人　ストレスクリニック　理事長　松崎　博光,松崎　博光,平6. 4. 1 / 組織変更 / 令6. 4. 1,精　神　心内,診療所 / 現存,,,,,,,,,,,,,,
570.0,0415001,医療法人清水医院,〒970－8026,いわき市平字田町７５－１,0246-25-2238,医療法人清水医院　理事長　清水　和政,清水　和政,平6. 4. 1 / 組織変更 / 令6. 4. 1,内　眼,診療所 / 現存,,,,,,,,,,,,,,
571.0,0415027,医療法人　松崎内科,〒974－8261,いわき市植田町本町２－４－７,0246-63-3358,医療法人　松崎内科　理事長　松崎　明廣,松崎　明廣,平6. 4. 1 / 新規 / 令6. 4. 1,内　呼　消　循　小,診療所 / 現存,,,,,,,,,,,,,,
572.0,0415084,ふじい医院,〒971－8185,いわき市泉町１－３－１３,0246-56-2288,藤井　邦彦,藤井　邦彦,平6. 6. 1 / 新規 / 令6. 6. 1,内　消　循　小　アレ,診療所 / 現存,,,,,,,,,,,,,,
573.0,0415118,医療法人医和生会山内クリニック,〒970－8036,いわき市平谷川瀬一丁目１６－５,0246-25-8181,医療法人医和生会　理事長　山内　俊明,山内　俊明,平6. 10. 1 / 組織変更 / 令6. 10. 1,内　循,診療所 / 現存,,,,,,,,,,,,,,
574.0,0415142,渡辺クリニック,〒970－8026,いわき市平字南町２０,0246-25-1170,渡辺　進,渡辺　進,平7. 1. 1 / 新規 / 令4. 1. 1,乳腺外科　小,診療所 / 現存,,,,,,,,,,,,,,
575.0,0415191,横川内科医院,〒970－0101,いわき市平下神谷字立田帯１３－１,0246-34-2288,医療法人社団秀明会　理事長　横川　俊博,横川　俊博,平7. 4. 1 / 組織変更 / 令4. 4. 1,内　消　循　小　皮,診療所 / 現存,,,,,,,,,,,,,,
576.0,0415225,医療法人高木内科医院,〒971－8164,いわき市小名浜寺廻町１４－２０,0246-92-3435,医療法人高木内科医院　理事長　高木　雄行,高木　雄行,平7. 4. 1 / 組織変更 / 令4. 4. 1,内　呼　消　循　小　皮,診療所 / 現存,,,,,,,,,,,,,,
577.0,0415241,医療法人緑風会小野整形外科医院,〒970－8036,いわき市平谷川瀬二丁目１３－１,0246-22-2414,医療法人緑風会　理事長　小野　宏之,小野　宏之,平7. 8. 11 / 移動 / 令4. 8. 11,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
578.0,0415274,医療法人石井内科クリニック,〒970－8043,いわき市中央台鹿島３－３５－３,0246-31-0111,医療法人石井内科クリニック　理事長　石井　典夫,石井　典夫,平7. 10. 1 / 組織変更 / 令4. 10. 1,内　呼　消　循　小,診療所 / 現存,,,,,,,,,,,,,,
579.0,0415290,織内医院,〒972－8318,いわき市常磐関船町迎１６,0246-44-1133,医療法人　心生会　理事長　織内　竜生,織内　竜生,平7. 10. 1 / 新規 / 令4. 10. 1,内　胃　循,診療所 / 現存,,,,,,,,,,,,,,
580.0,0415324,ひらくぼ内科クリニック,〒970－8003,いわき市平下平窪１－２－６,0246-23-7788,渡邉　和美,渡邉　和美,平7. 12. 1 / 新規 / 令4. 12. 1,内　胃　消,診療所 / 現存,,,,,,,,,,,,,,
581.0,0415357,後田内科クリニック,〒971－8101,いわき市小名浜字橋本５－１,0246-92-1222,医療法人　後田内科クリニック　理事長　後田　真一,後田　真一,平8. 4. 1 / 組織変更 / 令5. 9. 1,内　呼　消　循　小,診療所 / 現存,,,,,,,,,,,,,,
582.0,0415365,たく整形外科医院,〒971－8172,いわき市泉玉露２－１４－２４,0246-56-8833,多久　泰夫,多久　泰夫,平8. 4. 1 / 新規 / 令5. 9. 1,整外,診療所 / 現存,,,,,,,,,,,,,,
583.0,0415423,医療法人こまつ内科,〒970－0101,いわき市平下神谷字仲田１３５,0246-34-6611,医療法人こまつ内科　理事長　小松　正文,小松　正文,平8. 10. 1 / 組織変更 / 令5. 10. 1,内　循　消　呼,診療所 / 現存,,,,,,,,,,,,,,
584.0,0415431,ささき内科クリニック,〒971－8185,いわき市泉町３－１－２,0246-75-0081,佐々木　満,佐々木　満,平8. 10. 1 / 新規 / 令5. 10. 1,一般　　      2 / 内　呼,診療所 / 現存,,,,,,,,,,,,,,
585.0,0415449,村田耳鼻咽喉科,〒970－8008,いわき市平中平窪細田町３－２,0246-22-0010,佐藤　かおる,佐藤　かおる,平8. 11. 1 / 新規 / 令5. 11. 1,耳い　内　アレ,診療所 / 休止,,,,,,,,,,,,,,
586.0,0415472 / (0432853),片寄診療所,〒970－8011,いわき市平上片寄字上ノ内１９３,0246-34-1710,社会福祉法人昌平黌　理事長　田久　和志,根本　良一,平8. 12. 1 / 新規 / 令5. 12. 1,内　整外　歯,診療所 / 現存,,,,,,,,,,,,,,
587.0,0415498,社団医療法人　至誠会　こうじま慈愛病院,〒974－8232,いわき市錦町鈴鹿１０３－１,0246-63-5141,社団医療法人　至誠会　理事長　楯　直晃,永田　大志,平8. 12. 1 / 移動 / 令5. 12. 1,一般　　     30 / 療養　　     90 / 内　外　循環器内科　リハ,病院 / 現存,,,,,,,,,,,,,,
588.0,0415506,医療法人社団　くさのクリニック,〒971－8172,いわき市泉玉露５－１７－６,0246-56-1060,医療法人社団くさのクリニック　理事長　草野　善行,草野　善行,平9. 4. 1 / 組織変更 / 令6. 4. 1,内　消,診療所 / 現存,,,,,,,,,,,,,,
589.0,0415514,医療法人にしやま耳鼻咽喉科医院,〒971－8172,いわき市泉玉露５－７－７,0246-56-8733,医療法人にしやま耳鼻咽喉科医院　理事長　西山　勉,西山　勉,平9. 4. 1 / 組織変更 / 令6. 4. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
590.0,0415522,医療法人社団存会　こどもクリニックすずき,〒971－8185,いわき市泉町６－５－６,0246-56-6336,医療法人社団存会　理事長　鈴木　滋,鈴木　滋,平9. 4. 1 / 組織変更 / 令6. 4. 1,小　内,診療所 / 現存,,,,,,,,,,,,,,
591.0,0415530,相原小児科医院,〒973－8402,いわき市内郷御厩町４－１１,0246-26-5551,医療法人相生会　理事長　相原　令子,相原　令子,平9. 4. 1 / 組織変更 / 令6. 4. 1,小　内,診療所 / 現存,,,,,,,,,,,,,,
592.0,0415555,医療法人花田内科クリニック,〒974－8232,いわき市錦町綾ノ内１１９,0246-62-5000,医療法人花田内科クリニック　理事長　花田　稔,花田　稔,平9. 4. 1 / 組織変更 / 令6. 4. 1,内　消　小　リハ,診療所 / 現存,,,,,,,,,,,,,,
593.0,0415563,山口医院,〒970－8026,いわき市平字作町３－２－９,0246-24-1811,医療法人一幸会山口医院　理事長　山口　一,山口　一,平9. 3. 11 / 組織変更 / 令6. 3. 11,内　消　循　小　放,診療所 / 現存,,,,,,,,,,,,,,
594.0,0415571,社団医療法人容雅会中村病院,〒971－8111,いわき市小名浜大原字下小滝１４６－２,0246-53-3141,社団医療法人容雅会　理事長　中村　雅英,中村　雅英,平9. 4. 1 / 組織変更 / 令6. 4. 1,一般　　     57 / 療養　　     41 / 介護 / 内　胃　循　外　整外　リハ　放,病院 / 現存,,,,,,,,,,,,,,
595.0,0415688,かもめクリニック,〒972－8301,いわき市草木台５－８,0246-28-1010,医療法人　かもめクリニック　理事長　金田　史香,高木　裕,平9. 10. 1 / 組織変更 / 令6. 10. 1,一般　　     19 / 内,診療所 / 現存,,,,,,,,,,,,,,
596.0,0415696,医療法人　社団　木田医院,〒979－0201,いわき市四倉町字東４ー９ー１,0246-32-8880,医療法人　社団　木田医院　理事長　木田　光一,木田　光一,平9. 10. 1 / 組織変更 / 令6. 10. 1,消　内　こう,診療所 / 現存,,,,,,,,,,,,,,
597.0,0415720,佐々木内科胃腸科,〒971－8169,いわき市小名浜南君ケ塚町４－１１,0246-73-0345,佐々木　高志,佐々木　高志,平9. 12. 1 / 新規 / 令3. 12. 1,内　胃,診療所 / 現存,,,,,,,,,,,,,,
598.0,0415753,医療法人　ましこ皮フ科クリニック,〒971－8172,いわき市泉玉露５ー７ー１０,024-656-4412,医療法人　ましこ皮フ科クリニック　理事長　笠井　丈博,笠井　丈博,平10. 4. 1 / 組織変更 / 令4. 4. 1,皮　形外,診療所 / 現存,,,,,,,,,,,,,,
599.0,0415811,医療法人仁愛会　明治団地さとう医院,〒970－8035,いわき市明治団地８５ー１,0246-37-0033,医療法人　仁愛会理事長佐藤　武志,佐藤　武志,平10. 5. 1 / 組織変更 / 令4. 5. 1,内　循,診療所 / 現存,,,,,,,,,,,,,,
600.0,0415829,草野医院,〒979－3122,いわき市小川町高萩字上代８９ー２,0246-83-0064,草野　景一,草野　景一,平10. 7. 1 / 新規 / 令4. 7. 1,内　小　循,診療所 / 現存,,,,,,,,,,,,,,
601.0,0415845,医療法人光芝会ヤマノ眼科,〒970－8043,いわき市中央台鹿島３－３５－１,0246-31-0369,医療法人光芝会　理事長山野　智敬,山野　智敬,平10. 10. 1 / 組織変更 / 令4. 10. 1,一般　　      4 / 眼,診療所 / 現存,,,,,,,,,,,,,,
602.0,0415860,医療法人明生会高原整形外科,〒973－8403,いわき市内郷綴町川原田１２６,0246-45-0123,医療法人明生会高原整形外科　理事長高原　光明,高原　光明,平10. 10. 1 / 組織変更 / 令4. 10. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
603.0,0415878,医療法人千寿会相田整形外科,〒970－8002,いわき市平中平窪字西高砂３ー４,0246-35-0808,医療法人千寿会　理事長相田　長寿,相田　長寿,平10. 10. 1 / 組織変更 / 令4. 10. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,
604.0,0415928,社団医療法人尚佑会矢吹病院,〒974－8223,いわき市佐糠町東１－１８－３,0246-63-1818,社団医療法人尚佑会　理事長　佐藤　眞理,佐藤　干城,平10. 12. 1 / 組織変更 / 令4. 12. 1,療養　　     36 / 内　外　整外　皮　こう　リハ,病院 / 現存,,,,,,,,,,,,,,
605.0,0416009,泉やまのべ眼科,〒971－8172,いわき市泉玉露５－１７－１５,0246-75-2022,山野辺　聡,山野辺　聡,平11. 4. 1 / 新規 / 令5. 9. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
606.0,0416017,あべクリニック,〒979－0333,いわき市久之浜町久之浜字九反坪１１,0246-79-0030,医療法人あべクリニック　理事長　阿部　俊文,阿部　俊文,平11. 4. 1 / 組織変更 / 令5. 9. 1,内　呼　循　外　婦,診療所 / 現存,,,,,,,,,,,,,,
607.0,0416041,医療法人ひるた内科医院,〒973－8403,いわき市内郷綴町川原田１２８,0246-45-0222,医療法人ひるた内科医院　理事長　蛭田　義宗,蛭田　義宗,平11. 4. 1 / 組織変更 / 令5. 9. 1,内　循　呼　消,診療所 / 現存,,,,,,,,,,,,,,
608.0,0416058,医療法人ちょう整形外科,〒974－8223,いわき市佐糠町東１－１５－５,0246-77-0555,医療法人ちょう整形外科　理事長　原田　和弘,原田　和弘,平11. 4. 1 / 組織変更 / 令5. 9. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
609.0,0416066,医療法人　栄真会　村岡産婦人科医院,〒971－8151,いわき市小名浜岡小名４－７－１,0246-92-4578,医療法人栄真会　理事長　村岡　栄一,村岡　栄一,平11. 5. 1 / 組織変更 / 令5. 9. 1,一般　　     18 / 産婦　小,診療所 / 現存,,,,,,,,,,,,,,
610.0,0416108,久保田眼科,〒971－8101,いわき市小名浜字横町３７,0246-54-3950,久保田　任兄,久保田任兄,平11. 8. 1 / 移動 / 令5. 9. 1,眼,診療所 / 現存,,,,,,,,,,,,,,
611.0,0416199,むらまつ小児科,〒972－8318,いわき市常磐関船町一丁目８番地の２０,0246-72-0707,医療法人一知会　理事長　村松　美知子,川尻　知佳,平11. 12. 2 / 新規 / 令5. 12. 2,小,診療所 / 現存,,,,,,,,,,,,,,
612.0,0416223,医療法人社団秀友会　箱崎医院,〒972－8318,いわき市常磐関船町二丁目２番地の１８,0246-42-3131,医療法人社団秀友会　理事長　箱崎　秀樹,箱崎　秀樹,平12. 2. 1 / 移動 / 令6. 2. 1,内,診療所 / 現存,,,,,,,,,,,,,,
613.0,0416231,あかいけ耳鼻咽喉科クリニック,〒970－8045,いわき市郷ケ丘２－５５－２,0246-29-5333,赤池　徹哉,赤池　徹哉,平12. 3. 1 / 新規 / 令6. 3. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
614.0,0416256,医療法人あさうら会　須田医院,〒973－8411,いわき市小島町１－５－２,0246-27-6060,医療法人あさうら会　理事長　須田　滉,須田　滉,平12. 4. 1 / 組織変更 / 令6. 4. 1,一般　　     19 / 内　外　小　脳外　こう　循　整外　皮　リハ　胃,診療所 / 現存,,,,,,,,,,,,,,
615.0,0416264,医療法人あさうら会　久之浜医院,〒979－0333,いわき市久之浜町久之浜字中町２０,0246-82-3223,医療法人あさうら会　理事長　須田　滉,竹沢　将俊,平12. 4. 1 / 組織変更 / 令6. 4. 1,内　胃　循　小　外　整外　脳外　皮　こう　リハ,診療所 / 現存,,,,,,,,,,,,,,
616.0,0416280,長春館病院,〒970－0103,いわき市平藤間字川前６３－２,0246-39-3090,公益財団法人　磐城済世会　理事長　松村　耕平,熊巳　一夫,平12. 4. 1 / 新規 / 令6. 4. 1,療養　　    168 / 内　外　整外　ひ　脳外　脳内,病院 / 現存,,,,,,,,,,,,,,
617.0,0416348,いわき脳神経外科,〒970－8026,いわき市平字紺屋町５,0246-23-2000,三谷　慎二,三谷　慎二,平12. 9. 1 / 新規 / 令6. 9. 1,脳外　内　神内　整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
618.0,0416363,医療法人　パテラ　やまぐち整形外科,〒971－8141,いわき市鹿島町走熊字小神山４０－６,0246-29-7000,医療法人　パテラ　やまぐち整形外科　理事長　山口　栄,山口　栄,平12. 10. 1 / 組織変更 / 令6. 10. 1,整外　リハ,診療所 / 現存,,,,,,,,,,,,,,
619.0,0416371,おおくぼ胃と腸・内科クリニック,〒970－8026,いわき市平字童子町２－２２,0246-21-0091,医療法人　蝶翔会　理事長　大久保　義光,大久保　義光,平12. 10. 1 / 組織変更 / 令6. 10. 1,内　呼　消　循　リウ　小,診療所 / 現存,,,,,,,,,,,,,,
620.0,0416389,やまぎわこどもクリニック,〒970－8045,いわき市郷ケ丘２ー１０ー１,0246-28-8686,医療法人智仁会　理事長　山際　一浩,山際　一浩,平12. 10. 1 / 組織変更 / 令6. 10. 1,小,診療所 / 現存,,,,,,,,,,,,,,
621.0,0416454,月川レディースクリニック,〒970－8026,いわき市平字童子町２－６,0246-35-3511,医療法人　月真会　理事長　月川　奏,月川　奏,平13. 4. 1 / 組織変更 / 令7. 4. 1,婦　内　産,診療所 / 現存,,,,,,,,,,,,,,
622.0,0416546,医療法人　さいとう内科クリニック,〒974－8223,いわき市佐糠町東１－１５－４,0246-77-1001,医療法人　さいとう内科クリニック　理事長　齋藤　幾重,齋藤　幾重,平13. 10. 1 / 組織変更 / 令元. 10. 1,内,診療所 / 現存,,,,,,,,,,,,,,
623.0,0416553,吉成内科,〒972－8322,いわき市常磐上湯長谷町堀ノ内７２－５,0246-42-2220,医療法人　清風会　理事長　吉成　毅,吉成　毅,平13. 10. 1 / 組織変更 / 令元. 10. 1,内　消　呼,診療所 / 現存,,,,,,,,,,,,,,
624.0,0416561,おおはらこどもクリニック,〒974－8212,いわき市東田町２－１７－１,0246-63-0001,医療法人　おおはらこどもクリニック　理事長　大　信一郎,大原　信一郎,平13. 10. 1 / 組織変更 / 令元. 10. 1,小,診療所 / 現存,,,,,,,,,,,,,,
625.0,0416587,医療法人安盛会　安濃胃腸科内科医院,〒970－8026,いわき市平字菱川町７－１０,0246-23-6000,医療法人安盛会　理事長　安濃　周威知,安濃　周威知,平13. 10. 14 / 移動 / 令元. 10. 14,内　胃　循,診療所 / 現存,,,,,,,,,,,,,,
626.0,0416603,医療法人秀誠会　下遠野内科胃腸科クリニック,〒973－8404,いわき市内郷内町立町７０－２,0246-27-1111,医療法人秀誠会　理事長　下遠野　秀文,下遠野　秀文,平13. 10. 1 / 組織変更 / 令元. 10. 1,消　循　呼　外　小　内,診療所 / 現存,,,,,,,,,,,,,,
627.0,0416629,城北内科胃腸科クリニック,〒970－8014,いわき市平幕ノ内字高田１８－８,0246-22-8800,佐藤　二三彦,佐藤　二三彦,平13. 12. 1 / 新規 / 令元. 12. 1,内　胃,診療所 / 現存,,,,,,,,,,,,,,
628.0,0416652,長瀬内科胃腸科,〒979－0202,いわき市四倉町上仁井田北姥田６－１,0246-32-3125,医療法人　長瀬内科胃腸科　理事長　長瀬　克慶,長瀬　克慶,平14. 4. 1 / 交代 / 令2. 4. 1,内　胃　循　呼,診療所 / 現存,,,,,,,,,,,,,,
629.0,0416660,医療法人　タウンズクリニック,〒973－8402,いわき市内郷御厩町久世原２６９,0246-45-2820,医療法人　タウンズクリニック　理事長　石井正博,石井　正博,平14. 4. 1 / 移動 / 令2. 4. 1,放,診療所 / 現存,,,,,,,,,,,,,,
630.0,0416678,小林胃腸科肛門科医院,〒971－8101,いわき市小名浜元分２２,0246-53-4466,小林　正則,小林　正則,平14. 4. 1 / 交代 / 令2. 4. 1,一般　　 / 一般     12 / こう　外　胃　内,診療所 / 現存,,,,,,,,,,,,,,
631.0,0416686,小名浜生協病院付属せいきょうクリニック,〒971－8151,いわき市小名浜岡小名山ノ神４０,0246-53-4372,浜通り医療生活協同組合　理事長　菅家　新,加藤　新,平14. 5. 1 / 新規 / 令2. 5. 1,内　呼内　消化器内科　循環器内科,診療所 / 現存,,,,,,,,,,,,,,
632.0,0416702,小名浜生協病院,〒971－8151,いわき市小名浜岡小名字山ノ神３２,0246-53-4374,浜通り医療生活協同組合　理事長　菅家　新,遠藤　剛,平14. 5. 1 / 移動 / 令2. 5. 1,一般　　     49 / 療養　　     60 / 内　呼　消　循,病院 / 現存,,,,,,,,,,,,,,
633.0,0416769,渡辺内科・胃腸科,〒970－8026,いわき市平字倉前１１３－１,0246-25-7272,医療法人　渡辺内科・胃腸科　理事長　渡邊　宣佳,渡邊　宣佳,平14. 10. 1 / 組織変更 / 令2. 10. 1,内　胃　呼　循　リウ　リハ　小,診療所 / 現存,,,,,,,,,,,,,,
634.0,0416785,なかにし内科クリニック,〒970－8024,いわき市平北白土字宮前５８－１,0246-21-8181,中西　文雄,中西　文雄,平14. 11. 1 / 新規 / 令2. 11. 1,内　呼　消　リウ　放,診療所 / 現存,,,,,,,,,,,,,,
635.0,0416801,志賀クリニック,〒970－8034,いわき市平上荒川字堀ノ内１６－１,0246-37-2020,医療法人　志賀整形外科・外科　理事長　志賀　麻記子,志賀　麻記子,平15. 1. 1 / 新規 / 令3. 1. 1,リウ　リハ　麻,診療所 / 現存,,,,,,,,,,,,,,
636.0,0416819,医療法人　道済会　みちや内科・胃腸科,〒971－8124,いわき市小名浜住吉字道下３３－１,0246-58-4180,医療法人　道済会　理事長　齊藤　道也,齊藤　道也,平15. 4. 1 / 組織変更 / 令3. 4. 1,内　消　循　呼,診療所 / 現存,,,,,,,,,,,,,,
637.0,0416827,医療法人　正勝会　常磐腎ひ尿器クリニック,〒972－8312,いわき市常磐下船尾町古内２９２ー６,0246-43-1200,医療法人　正勝会　理事長　胡口　正秀,胡口　正秀,平15. 4. 1 / 組織変更 / 令3. 4. 1,ひ　内,診療所 / 現存,,,,,,,,,,,,,,
638.0,0416835,医療法人　だいた耳鼻咽喉科クリニック,〒970－8026,いわき市平４町目２１－１６,0246-35-3380,医療法人　だいた耳鼻咽喉科クリニック　理事長　大田　民樹,大田　民樹,平15. 4. 1 / 組織変更 / 令3. 4. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
639.0,0416843,安島内科クリニック,〒970－8045,いわき市郷ケ丘２－３３－１,0246-46-1000,医療法人　いわきＡＭＧ　理事長　安島　巌,安島　巌,平15. 4. 1 / 組織変更 / 令3. 4. 1,内　呼　循　消　リハ,診療所 / 現存,,,,,,,,,,,,,,
640.0,0416850,医療法人社団　正風会　石井正記念　石井医院,〒971－8101,いわき市小名浜字本町６０,0246-54-5330,医療法人社団　正風会　理事長　石井　正三,藤井　宏,平15. 4. 1 / 交代 / 令3. 4. 1,外　内　消化器内科　アレ　皮　性,診療所 / 現存,,,,,,,,,,,,,,
641.0,0416959,医療法人　かとう内科クリニック,〒972－8316,いわき市常磐西郷町字岩崎２８－１,0246-72-0072,医療法人　かとう内科クリニック　理事長　加藤　健,加藤　健,平15. 10. 1 / 組織変更 / 令3. 10. 1,内　循　胃　呼　小,診療所 / 現存,,,,,,,,,,,,,,
642.0,0416967,医療法人　山桜会　光皮フ科クリニック,〒970－8043,いわき市中央台鹿島２－２９－１,0246-95-0033,医療法人　山桜会　光皮フ科クリニック　理事長　後藤　一史,後藤　一史,平15. 10. 1 / 組織変更 / 令3. 10. 1,皮　アレ,診療所 / 現存,,,,,,,,,,,,,,
643.0,0416991,中央台遠藤内科クリニック,〒970－8047,いわき市中央台高久２丁目２２－１,0246-46-2566,遠藤　到,遠藤　到,平15. 12. 1 / 新規 / 令3. 12. 1,内　消　呼　循　小,診療所 / 現存,,,,,,,,,,,,,,
644.0,0417015,渡辺産科婦人科,〒972－8318,いわき市常磐関船町二丁目７－１,0246-42-4567,渡邉　顕,渡邉　顕,平15. 12. 1 / 新規 / 令3. 12. 1,一般　　      7 / 産婦　産　婦,診療所 / 現存,,,,,,,,,,,,,,
645.0,0417023,もみじ町内科胃腸科医院,〒970－8026,いわき市平字紅葉町３８－２,0246-35-1001,安島　裕之,安島　裕之,平16. 1. 1 / 交代 / 令4. 1. 1,内　消,診療所 / 現存,,,,,,,,,,,,,,
646.0,0417031,こんない子供クリニック,〒971－8151,いわき市小名浜岡小名１－２－１,0246-73-8815,医療法人　こんない子供クリニック　理事長　近内　育夫,近内　育夫,平16. 4. 1 / 組織変更 / 令4. 4. 1,小,診療所 / 現存,,,,,,,,,,,,,,
647.0,0417049,医療法人ノブマタニティークリニック,〒970－8044,いわき市中央台飯野４－１８－２,0246-29-0303,医療法人　ノブマタニティークリニック　理事長　鈴木　伸明,鈴木　伸明,平16. 4. 1 / 組織変更 / 令4. 4. 1,一般　　     15 / 産　婦　麻,診療所 / 現存,,,,,,,,,,,,,,
648.0,0417056,門屋整形・内科,〒971－8101,いわき市小名浜字鳥居北５５－２,0246-54-4047,医療法人　門屋整形・内科　理事長　門屋　博史,門屋　博史,平16. 4. 1 / 組織変更 / 令4. 4. 1,整外　リハ　内　小,診療所 / 現存,,,,,,,,,,,,,,
649.0,0417114,みずたに耳鼻咽喉科医院,〒971－8165,いわき市小名浜愛宕町１－５,0246-73-1187,医療法人　恒伸会　理事長　水谷　伸,水谷　伸,平16. 10. 1 / 組織変更 / 令4. 10. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,
650.0,0417122,医療法人そうまクリニック,〒970－1151,いわき市好間町下好間字鬼越１０１－１,0246-36-4555,医療法人　そうまクリニック　理事長　相馬　俊之,相馬　俊之,平16. 10. 1 / 組織変更 / 令4. 10. 1,内　神内　小　整外,診療所 / 現存,,,,,,,,,,,,,,
651.0,0417130,いわき市国民健康保険田人診療所,〒974－0152,いわき市田人町旅人字下平石１９１,0246-69-2025,いわき市長　内田　広之,五十嵐　庫夫,平16. 11. 15 / 移動 / 令4. 11. 15,内　小　外,診療所 / 現存,,,,,,,,,,,,,,
652.0,0417197,志賀内科クリニック,〒970－8026,いわき市平字五町目１７－１０,0246-24-3085,志賀　伯弘,志賀　伯弘,平17. 5. 9 / 新規 / 令5. 9. 1,内　消　循　小,診療所 / 現存,,,,,,,,,,,,,,
653.0,0417205,中山クリニック,〒971－8164,いわき市小名浜西町１－３,0246-73-1112,医療法人　中山クリニック　理事長　中山　和久,中山　和久,平17. 4. 1 / 組織変更 / 令5. 9. 1,内　外　胃　こう　リハ,診療所 / 現存,,,,,,,,,,,,,,
