id,code,name,prefecture,address,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24


398.0,08-1219.0-0 / 酒医274,ほんまクリニック,〒998－0864,酒田市新橋１－１４－１０,0234-21-6055,本間　健太郎,本間　健太郎 / 新規 / 令4. 4. 1,平16. 4. 1,内　循　呼 / 現存,診療所,,,,,,,,,,,

399.0,08-1222.0-4 / 酒医277,医療法人本間病院,〒998－0044,酒田市中町３丁目５番２３号,0234-22-2556,医療法人健友会　理事長　本間　修,菅原　保 / 移転 / 令4. 11. 1,平16. 11. 1 / 療養　　     50 / 内　外　ひ　循環器内科　整外　消化器外科　腎臓内科　放,一般　　    108 / 療養病床 / 現存,病院,,,,,,,,,,,

400.0,08-1223.0-2 / 酒医278,おおたきこどもクリニック,〒998－0013,酒田市東泉町５丁目８番２号,0234-23-3212,大滝　晋介,大滝　晋介 / 新規 / 令5. 7. 1,平17. 7. 1,小　アレ / 現存,診療所,,,,,,,,,,,

401.0,08-1236.0-4 / 酒医291,本間なかまちクリニック,〒998－0044,酒田市中町三丁目４番１２号,0234-22-2652,医療法人健友会　理事長　本間　修,中山　恭子 / 移転 / 令6. 3. 1,平18. 3. 1,腎臓内科　内　外 / 現存,診療所,,,,,,,,,,,

402.0,08-1238.0-0 / 酒医293,さとう眼科クリニック,〒998－0842,酒田市亀ケ崎５－５－２２,0234-22-8224,医療法人誠心会　理事長　佐藤　一宣,佐藤　一宣 / 組織変更 / 令6. 5. 1,平18. 5. 1,眼 / 現存,診療所,,,,,,,,,,,

403.0,08-1239.0-8 / 酒医294,浅野内科クリニック,〒998－0828,酒田市あきほ町６５３ー９,0234-22-1880,浅野　正二,浅野　正二 / 新規 / 令7. 4. 2,平19. 4. 2,内　呼　胃　消　循 / 現存,診療所,,,,,,,,,,,

404.0,08-1240.0-6 / 酒医295,かめがさき整形外科,〒998－0842,酒田市亀ケ崎３－２－１３,0234-24-8855,医療法人かめがさき整形外科　理事長　安田　健一,安田　健一 / 組織変更 / 令7. 4. 1,平19. 4. 1,整外　リハ / 現存,診療所,,,,,,,,,,,

405.0,08-1241.0-4 / 酒医296,長島整形外科クリニック,〒998－0022,酒田市駅東２－４－８,0234-25-8208,医療法人長島整形外科クリニック　理事長　長島　太郎,長島　太郎 / 組織変更 / 令7. 4. 1,平19. 4. 1,整外　リハ　リウ / 現存,診療所,,,,,,,,,,,

406.0,08-1242.0-2 / 酒医297,影沢内科医院,〒999－6701,酒田市砂越字粕町１００,0234-52-3933,医療法人影沢内科医院　理事長　影沢　峰行,影沢　峰行 / 組織変更 / 令7. 4. 1,平19. 4. 1,内　消 / 現存,診療所,,,,,,,,,,,

407.0,08-1243.0-0 / 酒医298,安孫子皮ふ科,〒998－0842,酒田市亀ケ崎７－１－５,0234-21-5757,医療法人安孫子皮ふ科　理事長　安孫子　孝宏,安孫子　孝宏 / 組織変更 / 令7. 4. 1,平19. 4. 1,皮 / 現存,診療所,,,,,,,,,,,

408.0,08-1244.0-8 / 酒医299,まつざわ眼科,〒998－0842,酒田市亀ケ崎１－１０－１,0234-22-0235,医療法人まつざわ眼科　理事長　松澤　豪,松澤　豪 / 組織変更 / 令7. 4. 1,平19. 4. 1,眼 / 現存,診療所,,,,,,,,,,,

409.0,08-1245.0-5 / 酒医300,酒田市休日診療所,〒998－0036,酒田市船場町２－１－３１,0234-21-5225,酒田市　酒田市長　矢口　明子,大滝　晋介 / 移転 / 令元. 7. 1,平19. 7. 1,内　小　外 / 現存,診療所,,,,,,,,,,,

410.0,08-1246.0-3 / 酒医301,くろき脳神経クリニック,〒998－0861,酒田市富士見町三丁目２－３,0234-31-7151,黒木　亮,黒木　亮 / 新規 / 令2. 3. 3,平20. 3. 3,脳外　神内　内　リハ / 現存,診療所,,,,,,,,,,,

411.0,08-1248.0-9 / 酒医303,皮ふ科さいとう医院,〒998－0828,酒田市あきほ町６５８－６,0234-31-9222,齋藤　寬幸,齋藤　寬幸 / 新規 / 令2. 5. 1,平20. 5. 1,皮 / 現存,診療所,,,,,,,,,,,

412.0,08-1249.0-7 / (08 / 酒医304,日本海総合病院 / 3085.0,〒998－8501,酒田市あきほ町３０番地,0234-26-2001,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫 / 常　勤:　　 154,橋爪　英二 / 令2. 4. 1,平20. 4. 1 / 4 / 内　循　消　精　神内　小　外　小外　整外　形外　リハ　脳外　心外　呼外　皮　ひ　産婦　眼　耳い　放　歯外　麻　救命　病理　内視鏡内科　乳腺外科　緩和ケア内科　頭頸部外科,一般　　    586 / その他,病院 / 一般（感染）,現存,,,,,,,,,,

413.0,08-1250.0-5 / 酒医305,日本海酒田リハビリテーション病院,〒998－0843,酒田市千石町二丁目３番２０号,0234-23-1111,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫,尾鷲　和也 / その他 / 令2. 4. 1,平20. 4. 1 / 療養    114 / 内　リハ,療養 / 現存,病院,,,,,,,,,,,

414.0,08-1251.0-3 / 酒医306,医療法人社団池田内科医院,〒998－0125,酒田市広野字末広１０５番地４,0234-92-2210,医療法人社団池田内科医院　理事長　池田　眞人,池田　眞人 / 移転 / 令2. 7. 1,平20. 7. 1 / 内,一般　　      6 / 現存,診療所,,,,,,,,,,,

415.0,08-1252.0-1 / 酒医307,医療法人外科内科渡邊クリニック,〒998－0842,酒田市亀ケ崎３丁目２番１号,0234-21-6211,医療法人外科内科渡邊クリニック　理事長　渡邊　公伸,渡邊　公伸 / 組織変更 / 令3. 4. 1,平21. 4. 1,外　内　呼　胃　こう / 現存,診療所,,,,,,,,,,,

416.0,08-1255.0-4 / 酒医310,さくらこころのクリニック,〒998－0851,酒田市東大町２丁目６－４,0234-21-0148,医療法人桜心会　理事長　荒木　桂,荒木　桂 / 移転 / 令4. 3. 1,平22. 3. 1,精　心内 / 現存,診療所,,,,,,,,,,,

417.0,08-1256.0-2 / 酒医311,さかい往診クリニック,〒998－0853,酒田市みずほ２丁目２０－７,0234-28-8682,坂井　庸祐,坂井　庸祐 / 新規 / 令5. 4. 1,平23. 4. 1,内　外　緩和ケア内科 / 現存,診療所,,,,,,,,,,,

418.0,08-1257.0-0 / 酒医312,しょうない眼科,〒998－0824,酒田市大宮町一丁目４－１７,0234-21-2225,土谷　大仁朗,土谷　大仁朗 / 新規 / 令6. 3. 1,平24. 3. 1,眼 / 現存,診療所,,,,,,,,,,,

419.0,08-1259.0-6 / 酒医314,川口耳鼻咽喉科クリニック,〒998－0834,酒田市若竹町二丁目３番２号,0234-24-4187,川口　和浩,川口　和浩 / 新規 / 令7. 4. 1,平25. 4. 1,耳い　アレ / 現存,診療所,,,,,,,,,,,

420.0,08-1260.0-4 / 酒医315,今泉クリニック,〒998－0857,酒田市若浜町５－２９,0234-43-8108,今泉　和臣,今泉　和臣 / 新規 / 令7. 4. 1,平25. 4. 1,内　消 / 現存,診療所,,,,,,,,,,,

421.0,08-1261.0-2 / 酒医316,藤森クリニック,〒998－0842,酒田市亀ケ崎３丁目７－１３,0234-31-7750,医療法人藤森クリニック　理事長　藤森　清,藤森　清 / 組織変更 / 令2. 11. 1,平26. 11. 1,脳外　内 / 現存,診療所,,,,,,,,,,,

422.0,08-1262.0-0 / 酒医317,みちもと眼科医院,〒998－0013,酒田市東泉町二丁目９番地の３,0234-23-7222,道本　修一郎,道本　修一郎 / その他 / 令2. 11. 1,平26. 11. 1,眼 / 現存,診療所,,,,,,,,,,,

423.0,08-1264.0-6 / 酒医319,山容病院,〒998－0074,酒田市浜松町１番７号,0234-33-3355,医療法人山容会　理事長　小林　和人,小林　和人 / 移転 / 令3. 9. 22,平27. 9. 22 / 精神    220 / 精　内,精神 / 現存,病院,,,,,,,,,,,

424.0,08-1265.0-3 / 酒医320,いちごレディースクリニック,〒998－0006,酒田市ゆたか２－７－４,0234-43-6731,医療法人太田医院　理事長　太田　聡,太田　聡 / 移転 / 令4. 5. 1,平28. 5. 1 / 一般     12 / 産婦　小,一般 / 現存,診療所,,,,,,,,,,,

425.0,08-1266.0-1 / 酒医321,あきばクリニック,〒998－0029,酒田市住吉町１７－１,0234-33-5248,秋葉　春彦,秋葉　春彦 / 新規 / 令4. 10. 1,平28. 10. 1,内　リウ　漢方内科 / 現存,診療所,,,,,,,,,,,

426.0,08-1267.0-9 / 酒医322,本間医院,〒998－0025,酒田市南千日町１０－４８,0234-22-1093,本田　陽子,本田　陽子 / 交代 / 令5. 1. 1,平29. 1. 1,婦　内 / 現存,診療所,,,,,,,,,,,

427.0,08-1268.0-7 / 酒医323,ほんま内科胃腸科医院,〒998－0061,酒田市光ケ丘二丁目４番１８号,0234-33-0738,医療法人ほんま内科胃腸科医院　理事長　本間　清和,本間　清和 / 移転 / 令6. 1. 1,平30. 1. 1,内　胃 / 現存,診療所,,,,,,,,,,,

428.0,08-1269.0-5 / 酒医324,日本海八幡クリニック,〒999－8234,酒田市小泉字前田３７番地,0234-64-3311,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫,土井　和博 / 交代 / 令6. 4. 1,平30. 4. 1,内　外　整外　リハ / 現存,診療所,,,,,,,,,,,

429.0,08-1270.0-3 / 酒医325,升田診療所,〒999－8201,酒田市升田字東向１６番地,0234-64-4925,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫,土井　和博 / 交代 / 令6. 4. 1,平30. 4. 1,内 / 現存,診療所,,,,,,,,,,,

430.0,08-1271.0-1 / 酒医326,青沢診療所,〒999－8211,酒田市北青沢家ノ前２８０番地,0234-64-4921,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫,髙橋　裕也 / 新規 / 令6. 4. 1,平30. 4. 1,内 / 現存,診療所,,,,,,,,,,,

431.0,08-1272.0-9 / 酒医327,松山診療所,〒999－6862,酒田市字西田８番地の１,0234-62-2032,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫,網干　岳 / 新規 / 令6. 4. 1,平30. 4. 1,内　外 / 現存,診療所,,,,,,,,,,,

432.0,08-1273.0-7 / 酒医328,地見興屋診療所,〒999－6814,酒田市地見興屋字前割９番地の１,0234-62-2047,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫,佐藤　優雅 / 新規 / 令6. 4. 1,平30. 4. 1,内　外 / 現存,診療所,,,,,,,,,,,

433.0,08-1274.0-5 / 酒医329,飛島診療所,〒998－0281,酒田市飛島字勝浦甲６６,0234-95-2021,地方独立行政法人山形県・酒田市病院機構　理事長　島貫　隆夫,内野　英明 / 交代 / 令6. 4. 1,平30. 4. 1,内　外 / 現存,診療所,,,,,,,,,,,

434.0,08-1275.0-2 / 酒医330,わたべクリニック,〒998－0853,酒田市みずほ一丁目２番地２０,0234-43-1337,医療法人わたべクリニック　渡部　俊幸,渡部　俊幸 / 組織変更 / 令6. 5. 1,平30. 5. 1,精　心内 / 現存,診療所,,,,,,,,,,,

435.0,08-1276.0-0 / 酒医331,高見台クリニック,〒998－0051,酒田市高見台一丁目１３番１４号,0234-31-7871,医療法人　健友会　理事長　本間　修,本間　修 / 新規 / 令6. 8. 20,平30. 8. 20,外　内 / 現存,診療所,,,,,,,,,,,

436.0,08-1277.0-8 / 酒医332,しんばしクリニック,〒998－0864,酒田市新橋３丁目１－３８,0234-25-0700,水落　宏太,水落　宏太 / 新規 / 令6. 12. 1,平30. 12. 1,外　内　肛門外科 / 現存,診療所,,,,,,,,,,,

437.0,08-1278.0-6 / 酒医333,谷川内科クリニック,〒998－0843,酒田市千石町２丁目１１番２７号,0234-25-0225,谷川　秀樹,谷川　秀樹 / 新規 / 令7. 5. 1,令元. 5. 1,内　呼内 / 現存,診療所,,,,,,,,,,,

438.0,08-1280.0-2 / 酒医,村山医院,〒998－0856,酒田市東栄町７－１１,0234-23-5131,村山　最二郎,村山　最二郎 / 交代 / 令3. 11. 1,令3. 11. 1,内　外　消内　ひ / 現存,診療所,,,,,,,,,,,

439.0,08-1281.0-0 / 酒医,酒田駅前メンタルクリニック,〒998－0023,酒田市幸町二丁目８番２０号,0234-43-6177,医療法人ＳＭＣ　理事長　渋谷　直史,渋谷　直史 / 組織変更 / 令4. 7. 1,令4. 7. 1,心内　精 / 現存,診療所,,,,,,,,,,,

440.0,08-1282.0-8 / 酒医,庄内プライベートクリニック,〒998－0842,酒田市亀ケ崎６丁目９番７号,0234-25-3217,医療法人丸岡医院　理事長　丸岡　喬,丸岡　悠 / 新規 / 令6. 12. 1,令6. 12. 1,内　循　皮　形外 / 現存,診療所,,,,,,,,,,,

441.0,08-1283.0-6 / 酒医,ゆたかメンタルクリニック,〒998－0006,酒田市ゆたか３丁目２番１４,0234-31-7888,大石　祥,大石　祥 / 新規 / 令7. 4. 1,令7. 4. 1,精　心内 / 現存,診療所,,,,,,,,,,,

442.0,08-1284.0-4 / 酒医284,眼科海野医院,〒998－0032,酒田市相生町一丁目３番１９号,0234-22-1833,医療法人　海野医院　理事長　海野　さち子,海野　さち子 / 移転 / 令7. 4. 28,令7. 4. 28,眼 / 現存,診療所,,,,,,,,,,,

443.0,11-1026.0-3 / 新医45,医療法人社団　清明会　ＰＦＣ　ＨＯＳＰＩＴＡＬ,〒996－0053,新庄市大字福田８０６,0233-22-2047,医療法人社団清明会　理事長　廣井　正彦,山口　智 / 新規 / 令4. 4. 1,昭46. 4. 1 / 精　内　神内　心内　老年内科,精神　　    180 / 現存,病院,,,,,,,,,,,

444.0,11-1037.0-0 / 新医55,新庄整形外科医院,〒996－0076,新庄市城西町４－３２,0233-23-0287,今田　雅人,今田　雅人 / 新規 / 令4. 12. 1,昭58. 12. 1,整外 / 現存,診療所,,,,,,,,,,,

445.0,11-1043.0-8 / 新医61,三條医院,〒996－0084,新庄市大手町５－１１,0233-22-4053,医療法人三條医院　理事長　三條　典男,三條　典男 / 新規 / 令5. 1. 1,平2. 1. 1 / 産婦　内　心内　小,一般　　     19 / 現存,診療所,,,,,,,,,,,

446.0,11-1045.0-3 / 新医63,山口皮膚科診療所,〒996－0085,新庄市堀端町７－７８,0233-23-4141,山口　千賀子,山口　千賀子 / 新規 / 令6. 10. 1,平3. 10. 1,皮 / 現存,診療所,,,,,,,,,,,

447.0,11-1046.0-1 / 新医64,渡部医院,〒996－0001,新庄市五日町７２０－２,0233-22-1070,医療法人社団健生会　理事長　渡部　厚,渡部　厚 / 新規 / 令4. 1. 1,平4. 1. 1,内　外　こう　皮　ひ / 現存,診療所,,,,,,,,,,,

448.0,11-1051.0-1 / 新医69,医療法人小内医院,〒996－0035,新庄市鉄砲町７－２８,0233-22-2036,医療法人小内医院　理事長　小内　裕,小内　裕 / 新規 / 令5. 5. 1,平5. 5. 1,内　糖尿病内科　内分泌内科 / 現存,診療所,,,,,,,,,,,

449.0,11-1058.0-6 / 新医76,医療法人土田医院,〒996－0088,新庄市桧町１８－２,0233-23-7011,医療法人土田医院　理事長　土田　秀也,土田　秀也 / 組織変更 / 令4. 1. 1,平10. 1. 1,内　胃　小 / 現存,診療所,,,,,,,,,,,

450.0,11-1060.0-2 / (11 / 新医78,新庄徳洲会病院 / 3032.0,〒996－0041,新庄市大字鳥越字駒場４６２３,0233-23-3434,医療法人徳洲会　理事長　東上　震一 / 常　勤:　　　 7,笹壁　弘嗣 / 令4. 12. 1,平10. 12. 1 / 内　循　外　整外　ひ　耳い　リハ　放　歯外　婦　腎臓内科,一般　　    178 / 新規 / 現存,病院 / 療養　　     92,療養病床,,,,,,,,,,

451.0,11-1061.0-0 / 新医79,きねぶち医院,〒996－0091,新庄市十日町２７６４－１,0233-23-5866,医療法人社団きねぶち医院　理事長　杵渕　篤,杵渕　篤 / 組織変更 / 令6. 3. 7,平12. 3. 7,内　胃　小　外 / 現存,診療所,,,,,,,,,,,

452.0,11-1063.0-6 / 新医81,こくの医院,〒999－5103,新庄市泉田字泉田１０－１,0233-25-2501,医療法人社団こくの医院　理事長　穀野　真一郎,穀野　真一郎 / 組織変更 / 令2. 4. 1,平14. 4. 1,内　消　外 / 現存,診療所,,,,,,,,,,,

453.0,11-1064.0-4 / 新医82,東山整形外科クリニック,〒996－0011,新庄市東谷地田町５－７,0233-28-8655,田中井　道夫,田中井　道夫 / 新規 / 令2. 10. 1,平14. 10. 1,整外　リハ　リウ / 現存,診療所,,,,,,,,,,,

454.0,11-1065.0-1 / 新医83,阿部内科・循環器科クリニック,〒999－5103,新庄市大字泉田字泉田４６５番地,0233-24-2020,阿部　茂,阿部　茂 / 新規 / 令3. 12. 1,平15. 12. 1,内　循　循環器内科 / 現存,診療所,,,,,,,,,,,

455.0,11-1066.0-9 / 新医84,医療法人社団慈心会新庄井出眼科,〒996－0023,新庄市沖の町３番３号,0233-23-3959,医療法人社団慈心会　理事長　井出　智子,細田　明良 / 移転 / 令5. 7. 13,平17. 7. 13,眼 / 現存,診療所,,,,,,,,,,,

456.0,11-1068.0-5 / 新医86,東山内科クリニック,〒996－0011,新庄市東谷地田町２－６,0233-28-1080,佐野　嘉紘,佐野　嘉紘 / 新規 / 令6. 5. 1,平18. 5. 1,内　消　小 / 現存,診療所,,,,,,,,,,,

457.0,11-1071.0-9 / 新医89,ふくい整形外科,〒996－0051,新庄市松本４９２,0233-23-3128,福井　元,福井　元 / 新規 / 令7. 6. 1,平19. 6. 1,整外　循 / 現存,診療所,,,,,,,,,,,

458.0,11-1072.0-7 / 新医90,栄町耳鼻咽喉科クリニック,〒996－0073,新庄市栄町６－６,0233-29-9133,長谷川　智彦,長谷川　智彦 / 新規 / 令元. 9. 27,平19. 9. 27,耳い / 現存,診療所,,,,,,,,,,,

459.0,11-1073.0-5 / 新医91,丸橋内科クリニック,〒996－0073,新庄市栄町６－１,0233-28-0840,丸橋　成次郎,丸橋　成次郎 / 新規 / 令元. 11. 1,平19. 11. 1,内 / 現存,診療所,,,,,,,,,,,

460.0,11-1074.0-3 / 新医92,東山内科クリニック分院こらっせ診療所,〒996－0027,新庄市本町４－３３こらっせ新庄２Ｆ,0233-32-0110,佐野　嘉紘,佐野　嘉紘 / 新規 / 令3. 10. 1,平21. 10. 1,内　小 / 現存,診療所,,,,,,,,,,,

461.0,11-1078.0-4 / 新医96,香音クリニック,〒996－0084,新庄市大手町２番２９号,0233-32-1617,今井　香織,今井　香織 / 新規 / 令元. 11. 1,平25. 11. 1,リウ　内　形外 / 現存,診療所,,,,,,,,,,,

462.0,11-1079.0-2 / 新医97,よしだ耳鼻咽喉科クリニック,〒996－0088,新庄市桧町２１番地２,0233-23-4133,医療法人よしだ耳鼻咽喉科クリニック　理事長　吉田　信,吉田　信 / 組織変更 / 令3. 2. 1,平27. 2. 1,耳い　アレ / 現存,診療所,,,,,,,,,,,

463.0,11-1080.0-0 / 新医98,ハートクリニックひろの,〒996－0033,新庄市下金沢町５番３３号,0233-29-7700,野　摂,野　摂 / 新規 / 令6. 10. 1,平30. 10. 1,内　呼内　小　循 / 現存,診療所,,,,,,,,,,,

464.0,11-1081.0-8 / 新医99,芦沢医院,〒996－0025,新庄市若葉町１５－１,0233-22-0230,芦沢　好夫,芦沢　好夫 / 新規 / 令6. 11. 1,平30. 11. 1,ひ　皮 / 現存,診療所,,,,,,,,,,,

465.0,11-1082.0-6 / 新医,ＰＦＣ　ＪＡＰＡＮ　ＣＬＩＮＩＣ　新庄　健康長寿医療センター,〒996－0053,新庄市大字福田８０６番地,0233-28-0277,医療法人　光仁会　理事長　廣井　正彦,安達　雅史 / 移転 / 令4. 5. 1,令4. 5. 1,脳外　内　ひ / 現存,診療所,,,,,,,,,,,

466.0,11-1083.0-4 / 新医,すがはら内科クリニック,〒996－0023,新庄市沖の町４番１９号,0233-29-7221,菅原　心平,菅原　心平 / 新規 / 令4. 11. 1,令4. 11. 1,内　消内 / 現存,診療所,,,,,,,,,,,

467.0,11-1084.0-2 / 新医,須藤医院,〒996－0023,新庄市沖の町１０－２２,0233-22-2059,須藤　昌亮,須藤　昌亮 / 交代 / 令4. 10. 1,令4. 10. 1,小　内 / 現存,診療所,,,,,,,,,,,

468.0,11-1085.0-9 / 新医,新庄こころのクリニック,〒996－0035,新庄市鉄砲町２－６,0233-25-8605,池谷　龍一,池谷　龍一 / 新規 / 令5. 4. 10,令5. 4. 10,精　心内 / 現存,診療所,,,,,,,,,,,

469.0,11-1086.0-7 / (11 / 新医,山形県立新庄病院 / 3051.0,〒996－8585,新庄市金沢７２０番地の１,0233-22-5525,山形県知事　吉村　美栄子 / 常　勤:　　　51,八戸　茂美 / 令5. 10. 1,令5. 10. 1 / 4 / 内　消　循　呼　小　外　整外　形外　脳外　皮　ひ　産婦　眼　耳い　放　麻　精　心内　リハ　歯　血液内科　腫瘍内科　腎臓内科　糖尿病・内分泌内科　脳神経内科　緩和ケア内科　乳腺外科　救急科,一般　　    321 / 移転,病院 / 一般（感染）,現存,,,,,,,,,,

470.0,12-1001.0-4 / 寒医1,医療法人小松医院,〒991－0031,寒河江市本町２－１１－４３,0237-86-2185,医療法人小松医院　理事長　小松　栄一,小松　栄一 / 新規 / 令5. 9. 21,昭32. 9. 21,内　呼　循 / 現存,診療所,,,,,,,,,,,

471.0,12-1025.0-3 / 寒医47,寒河江市立病院,〒991－8508,寒河江市大字寒河江字塩水８０,0237-86-2101,寒河江市長　齋藤　真朗,後藤　康夫 / 新規 / 令6. 11. 9,昭48. 11. 9 / 療養　　     42 / 内　外　整外　皮　眼　リハ,一般　　     56 / 現存,病院,,,,,,,,,,,

472.0,12-1028.0-7 / 寒医50,渡辺外科胃腸科医院,〒991－0041,寒河江市大字寒河江字小和田２５－１,0237-86-6408,渡辺　徳夫,渡辺　徳夫 / 新規 / 令4. 5. 17,昭49. 5. 17 / 外　胃　整外,一般 / 現存,診療所,,,,,,,,,,,

473.0,12-1038.0-6 / 寒医60,医療法人社団松喬会菊地胃腸科内科医院,〒991－0021,寒河江市中央１－１４－１１,0237-86-2301,医療法人社団松喬会　理事長　菊地　隆三,菊地　隆三 / 新規 / 令4. 4. 1,平元. 4. 1,胃　内 / 現存,診療所,,,,,,,,,,,

474.0,12-1041.0-0 / 寒医63,医療法人土田内科医院,〒991－0053,寒河江市元町２－４－３,0237-86-8282,医療法人土田内科医院　理事長　土田　秀一,土田　秀一 / 新規 / 令5. 4. 1,平2. 4. 1,内　循　消化器内科 / 現存,診療所,,,,,,,,,,,

475.0,12-1047.0-7 / 寒医69,あびこ耳鼻咽喉科クリニック,〒991－0032,寒河江市南町２－１－１２,0237-86-3026,医療法人あびこ耳鼻咽喉科クリニック　理事長　安孫子　譲,安孫子　譲 / 新規 / 令5. 4. 1,平5. 4. 1,耳い　気食 / 現存,診療所,,,,,,,,,,,

476.0,12-1052.0-7 / 寒医74,三浦医院,〒991－0063,寒河江市大字柴橋７１８－１,0237-84-5600,三浦　民夫,三浦　民夫 / 新規 / 令4. 6. 1,平7. 6. 1,内　循 / 現存,診療所,,,,,,,,,,,

477.0,12-1055.0-0 / 寒医77,さとうクリニック,〒991－0011,寒河江市大字日田字五反２０４－３,0237-83-3300,佐藤　聡,佐藤　聡 / 新規 / 令6. 4. 1,平9. 4. 1,内　呼　循 / 現存,診療所,,,,,,,,,,,

478.0,12-1056.0-8 / 寒医78,にとう小児科医院,〒991－0053,寒河江市元町３－８－９,0237-84-5311,医療法人にとう小児科医院　理事長　仁藤　敏昭,仁藤　敏昭 / 組織変更 / 令4. 4. 1,平10. 4. 1,小 / 現存,診療所,,,,,,,,,,,

479.0,12-1057.0-6 / 寒医79,熊坂整形外科医院,〒991－0034,寒河江市栄町７－１１,0237-86-3101,熊坂　庸恵,熊坂　庸恵 / 新規 / 令4. 6. 1,平10. 6. 1,整外 / 現存,診療所,,,,,,,,,,,

480.0,12-1059.0-2 / 寒医81,平野医院,〒991－0045,寒河江市小沼町６９－１,0237-84-5500,医療法人平野医院　理事長　平野　順治,平野　順治 / 組織変更 / 令5. 1. 1,平11. 1. 1,ひ　皮 / 現存,診療所,,,,,,,,,,,

481.0,12-1060.0-0 / 寒医82,豊岡整形外科,〒991－0021,寒河江市中央１－１３－３１,0237-86-4331,医療法人豊岡整形外科　理事長　豊岡　聡,豊岡　聡 / 組織変更 / 令5. 1. 1,平11. 1. 1,整外　リウ　リハ　外 / 現存,診療所,,,,,,,,,,,

482.0,12-1061.0-8 / 寒医83,折居内科医院,〒991－0056,寒河江市落衣前２－１,0237-86-0330,医療法人折居内科医院　理事長　折居　和夫,折居　和夫 / 組織変更 / 令5. 1. 1,平11. 1. 1,内　神内　リハ / 現存,診療所,,,,,,,,,,,

483.0,12-1062.0-6 / 寒医84,国井クリニック,〒991－0065,寒河江市大字中郷１４５０番地の１,0237-84-4103,医療法人社団緑星会国井クリニック　理事長　國井　兵太郎,國井　兵太郎 / 組織変更 / 令6. 4. 1,平12. 4. 1 / 一般     15 / 産婦　小,一般 / 現存,診療所,,,,,,,,,,,

484.0,12-1063.0-4 / 寒医85,大原医院,〒991－0003,寒河江市大字西根字下堰５０９,0237-86-8600,医療法人大原医院　理事長　大原　昇,大原　昇 / 組織変更 / 令7. 4. 1,平13. 4. 1,内　消　皮 / 現存,診療所,,,,,,,,,,,

485.0,12-1064.0-2 / 寒医86,小関内科胃腸科医院,〒991－0031,寒河江市本町２－５－２０,0237-86-5550,医療法人社団功成会　理事長　小関　一彦,小関　一彦 / 移転 / 令元. 10. 2,平13. 10. 2,内　胃 / 現存,診療所,,,,,,,,,,,

486.0,12-1065.0-9 / 寒医87,陵南さとう整形外科,〒991－0057,寒河江市内ノ袋１－９－６,0237-85-5511,佐藤　政悦,佐藤　政悦 / 新規 / 令4. 5. 6,平16. 5. 6,整外　リハ / 現存,診療所,,,,,,,,,,,

487.0,12-1067.0-5 / 寒医89,山﨑医院,〒991－0023,寒河江市丸内１丁目５番３０号,0237-86-0005,医療法人功明会　理事長　山﨑　悦功,山﨑　悦功 / 組織変更 / 令5. 4. 1,平17. 4. 1,脳外　内　外　神内 / 現存,診療所,,,,,,,,,,,

488.0,12-1069.0-1 / 寒医91,田村内科消化器科クリニック,〒991－0013,寒河江市高田１ー１０ー１０,0237-85-8700,医療法人田村クリニック　理事長　田村　真明,田村　真明 / 組織変更 / 令7. 2. 1,平19. 2. 1,内　消化器内科 / 現存,診療所,,,,,,,,,,,

489.0,12-1070.0-9 / 寒医92,陵南眼科クリニック,〒991－0054,寒河江市仲谷地二丁目３－６,0237-83-3456,寺島　和人,寺島　和人 / 新規 / 令2. 4. 1,平20. 4. 1,眼 / 現存,診療所,,,,,,,,,,,

490.0,12-1073.0-3 / 寒医95,ほなみ透析クリニック,〒991－0023,寒河江市丸内３丁目４－３４,0237-85-0311,川本　真都,川本　真都 / 新規 / 令6. 4. 1,平24. 4. 1,透析 / 現存,診療所,,,,,,,,,,,

491.0,12-1074.0-1 / 寒医96,南さがえ病院,〒991－0043,寒河江市大字島字島東８７番地２,0237-85-6611,医療法人ゆうし会　理事長　浅沼　拓,中西　圭吉 / 移転 / 令4. 7. 1,平28. 7. 1 / 精　心内　内,精神　　    130 / 現存,病院,,,,,,,,,,,

492.0,12-1075.0-8 / 寒医97,あきば医院,〒991－0033,寒河江市末広町２－３３,0237-86-4395,秋葉　理,秋葉　理 / 交代 / 令5. 4. 1,平29. 4. 1,整外　内　外　皮 / 現存,診療所,,,,,,,,,,,

493.0,12-1076.0-6 / 寒医98,すまいるレディースクリニック,〒991－0041,寒河江市大字寒河江字月越５－２,0237-86-3215,細田　香苗,細田　香苗 / 交代 / 令5. 4. 1,平29. 4. 1,産婦 / 現存,診療所,,,,,,,,,,,

