
255.0,16,1022,6,厚沢部町国民健康保険病院,〒043－1113,檜山郡厚沢部町新町１４番地１,0139-64-3036 / 新規 / 令5. 7. 1,厚沢部町 / 療養　　     24 / 内　外　眼,佐々木　紀仁 / 現存,昭32. 7. 1,一般　　     45,病院,,,,,,,,,,,,,,

256.0,16 / (14,1050 / 3278,7 / 3),奥尻町国民健康保険病院,〒043－1401,奥尻郡奥尻町字奥尻４６２番地 / 常　勤:　　　 3,01397-2-3151 / 令4. 5. 1,奥尻町 / 内　小　外　整外　産婦　眼　耳い　歯　矯歯　リハ,泉里　豪俊 / 移動,昭40. 5. 1 / 療養　　     23,一般　　     17 / 現存,病院,,,,,,,,,,,,,,

257.0,16,1053,1,乙部町国民健康保険病院,〒043－0103,爾志郡乙部町字緑町７０４番地の１,0139-62-2331 / 新規 / 令5. 4. 1,乙部町 / 療養　　      4 / 内　外　小,野村　健次 / 現存,昭41. 4. 1,一般　　     58,病院,,,,,,,,,,,,,,

258.0,16,1068,9,医療法人社団　恵愛会　佐々木病院,〒043－0041,檜山郡江差町字姥神町３１番地,01395-2-1070 / 組織変更 / 令6. 6. 1,医療法人社団　恵愛会 / 内　呼内　消化器内科　循環器内科　アレ　リハ,田上　廣樹 / 療養病床 / 現存,昭48. 6. 1,療養　　     60,病院,,,,,,,,,,,,,,

259.0,16,1089,5,北海道立江差病院,〒043－0022,檜山郡江差町字伏木戸町４８４番地,0139-52-0036 / 新規 / 令4. 7. 15,北海道　北海道病院事業管理者　鈴木　信寛 / 精神　　     48 / 一般（感染） / 4 / 総合診療内科　循　整外　外　小　ひ　神経精神科　透析　リハ　消　呼　眼　耳い　皮　神内　産婦,伊藤　靖 / 現存,平10. 7. 15,一般　　    146,病院,,,,,,,,,,,,,,

260.0,17,1014,1,せたな町立国保病院,〒049－4501,久遠郡せたな町北檜山区北檜山３７８番地,0137-84-5321 / 新規 / 令5. 7. 1,せたな町 / 内　外　整外　小　婦　リハ　循環器内科,中島　一貴 / 現存,昭32. 7. 1,一般　　     60,病院,,,,,,,,,,,,,,

261.0,17,1016,6,今金町国保病院,〒049－4308,瀬棚郡今金町字今金１７番地の２,0137-82-0221 / 新規 / 令4. 12. 23,今金町　町長　中島　光弘 / 内　外　小　リハ　整外　婦　精　眼,川岸　直樹 / 療養病床 / 現存,昭34. 12. 23,一般　　     33,病院,,,,,,,,,,,,,,

262.0,17,1036,4,医療法人　財団　明理会　道南ロイヤル病院,〒049－4501,久遠郡せたな町北檜山区北檜山３２２の４,01378-4-5011 / 新規 / 令4. 6. 1,医療法人　財団　明理会 / 一般　　     54 / 内　消化器内科　外　形外　循環器内科　人工透析内科,松井　郁一 / 療養病床 / 現存,平7. 6. 1,療養　　    120,病院,,,,,,,,,,,,,,

263.0,20,1008,7,社会福祉法人　北海道社会事業協会　小樽病院,〒047－8510,小樽市住の江１丁目６番１５号,0134-23-6234 / 新規 / 令5. 8. 14,社会福祉法人　北海道社会事業協会 / 内　消化器内科、消化器外科　循　呼内　小　外科、乳腺外科　呼外　整外　肛門外科　産婦　放　麻　病理　リハ　総合診療科,宮本　憲行 / 現存,昭32. 8. 14,一般　　    240,病院,,,,,,,,,,,,,,

264.0,20 / (20,1143 / 3130,2 / 3),医療法人　北仁会　石橋病院,〒047－8585,小樽市長橋３丁目７番７号 / 常　勤:　　　 8,0134-25-6655 / 令5. 8. 1,医療法人　北仁会,畠上　大樹 / 移動,昭35. 8. 1 / 心内　神　精　内　歯,精神　　    309 / 現存,病院,,,,,,,,,,,,,,

265.0,20,1196,0,大倉山学院,〒047－0263,小樽市見晴町２０番２号,0134-62-2510 / 移動 / 令4. 10. 1,社会福祉法人　札幌緑花会 / 精　内,出店　正隆 / 現存,昭43. 10. 1,精神　　    168,病院,,,,,,,,,,,,,,

266.0,20 / (20,1313 / 3172,1 / 5),医療法人　勉仁会　東小樽病院,〒047－0152,小樽市新光２丁目２９番３号 / 常　勤:　　　 6,0134-54-7111 / 令4. 11. 1,医療法人　勉仁会,中垣　卓 / 新規 / 現存,昭61. 11. 1 / 内　胃　呼　放　リハ　歯,療養　　    120 / 療養病床,病院,,,,,,,,,,,,,,

267.0,20,1336,2,医療法人　ひまわり会　札樽病院,〒047－0261,小樽市銭函３丁目２９８番地,0134-62-5851 / 新規 / 令5. 4. 1,医療法人　ひまわり会 / 療養　　     32 / 内　外　整外　脳外　循環器内科　消化器内科　脳内　ひ　リハ,池田　康一郎 / 療養病床 / 現存,平2. 4. 1,一般　　    138,病院,,,,,,,,,,,,,,

268.0,20,1343,8,医療法人社団　三ツ山病院,〒047－0032,小樽市稲穂１丁目９番２号,0134-23-1289 / 新規 / 令6. 5. 1,医療法人社団　三ツ山病院　理事長　中井　義仁 / 内　呼内　消化器内科　循環器内科　小,中井　義仁 / 療養病床 / 現存,平3. 5. 1,療養　　     81,病院,,,,,,,,,,,,,,

269.0,20,1406,3,医療法人　西病院,〒047－0024,小樽市花園２丁目１１番５号,0134-33-1200 / 組織変更 / 令4. 1. 1,医療法人　西病院 / 精　心内　内,西　信之 / 現存,平10. 1. 1,精神　　    124,病院,,,,,,,,,,,,,,

270.0,20,1415,4,医療法人社団　豊明会　木下病院,〒047－0152,小樽市新光１丁目７番７号,0134-54-8714 / 組織変更 / 令5. 1. 1,医療法人社団豊明会　木下病院 / 精　神,北野　明宣 / 現存,平11. 1. 1,精神　　    177,病院,,,,,,,,,,,,,,

271.0,20,1481,6,医療法人社団　青優会　南小樽病院,〒047－0002,小樽市潮見台１丁目５番３号,0134-21-2333 / 組織変更 / 令3. 4. 1,医療法人社団　青優会　南小樽病院 / 内科、老年内科　循環器内科　呼内　消化器内科　外　整外　リハ,大川　博樹 / 現存,平21. 4. 1,療養　　    131,病院,,,,,,,,,,,,,,

272.0,20 / (20,1483 / 3303,2 / 6),医療法人北光会　朝里中央病院,〒047－0152,小樽市新光１丁目２１番５号 / 常　勤:　　　12,0134-54-6543 / 令4. 10. 1,医療法人北光会 / 内科　腎臓内科　消化器内科　人工透析内科　心外　整外　リハ　歯　小歯　脳内　眼　総合診療科　麻　皮　循環器内科　循環器外科,山田　修 / 移動,平22. 10. 1 / 療養　　     60,一般　　     95 / 現存,病院,,,,,,,,,,,,,,

273.0,20,1486,5,医療法人社団　心優会　野口病院,〒047－0032,小樽市稲穂２丁目２２番６号,0134-32-3775 / 交代 / 令5. 6. 1,医療法人社団　心優会 / 内　消化器内科　リハ,葭内　史朗 / 現存,平23. 6. 1,療養　　    128,病院,,,,,,,,,,,,,,

274.0,20,1489,9,医療法人社団　北匠会　小樽中央病院,〒047－0021,小樽市入船２丁目２番１８号,0134-21-2222 / 交代 / 令6. 6. 1,医療法人社団　北匠会 / 脳外　心外　循環器内科　リハ　内　外　整外　人工透析内科　放射線診断科,宮嵜　直樹 / 現存,平24. 6. 1,一般　　     89,病院,,,,,,,,,,,,,,

275.0,20,1495,6,社会福祉法人恩賜財団済生会支部　北海道済生会小樽病院,〒047－0008,小樽市築港１０番１号,0134-25-4321 / 移動 / 令元. 8. 1,社会福祉法人恩賜財団済生会支部北海道済生会 / 内科、緩和ケア内科　消化器内科、消化器外科　循環器内科　脳内　外　整外　ひ　人工透析内科　放　リハ　精神科、腫瘍精神科　小　麻,和田　卓郎 / 現存,平25. 8. 1,一般　　    378,病院,,,,,,,,,,,,,,

276.0,20,1501,1,小樽市立病院,〒047－8550,小樽市若松１丁目１番１号,0134-25-1211 / 移動 / 令2. 12. 1,小樽市 / 精神　　     80 / 結核　　      4 / 一般（感染） / 2 / 内科、血液内科、糖尿病内科、内分泌内科、腎臓内科　呼内　消化器内科　循環器内科　脳内　腫瘍内科　外　心外　脳外　整外　形外　精　リウ　小　皮　ひ　産婦　眼　耳い　放射線診断科、放射線治療科　病理　麻,有村　佳昭 / 現存,平26. 12. 1,一般　　    302,病院,,,,,,,,,,,,,,

277.0,20,1504,5,小樽掖済会病院,〒047－0032,小樽市稲穂１丁目４番１号,0134-24-0325 / 移動 / 令3. 12. 1,公益社団法人日本海員掖済会　会長　佐藤　尚之 / 内科、肝臓内科　消化器内科、消化器外科　胃腸内科　外科、乳腺外科　肛門外科　整外　麻,沖田　憲司 / 現存,平27. 12. 1,一般　　    138,病院,,,,,,,,,,,,,,

278.0,22,1006,7,ＪＡ北海道厚生連　ニセコ羊蹄広域　倶知安厚生病院,〒044－0004,虻田郡倶知安町北４条東１丁目２番地,0136-22-1141 / 新規 / 令5. 8. 14,北海道厚生農業協同組合連合会　代表理事会長　西本　護 / 精神　　     40 / 一般（感染） / 2 / 内　消化器内科　循環器内科　小　外　整外　産婦　皮　ひ　耳い　眼　精神神経科　麻　リハ　脳外,九津見　圭司 / 療養病床 / 現存,昭32. 8. 14,一般　　    157,病院,,,,,,,,,,,,,,

279.0,22,1067,9,医療法人社団　静和会　昆布温泉病院,〒048－1323,磯谷郡蘭越町字黄金１１８番地,0136-58-2231 / 新規 / 令4. 1. 1,医療法人社団　静和会 / 内　整外　リハ,樫野　隆二 / 療養病床 / 現存,平7. 1. 1,療養　　     39,病院,,,,,,,,,,,,,,

280.0,22,1082,8,医療法人社団　創成会　羊蹄グリーン病院,〒044－0132,虻田郡京極町字更進７８０番２,0136-41-2111 / 組織変更 / 令2. 8. 1,医療法人社団創成会　理事長　清野　仁 / 精,藤元　君夫 / 現存,平14. 8. 1,精神　　     60,病院,,,,,,,,,,,,,,

281.0,23,1079,2,社会福祉法人　北海道社会事業協会　岩内病院,〒045－0013,岩内郡岩内町字高台２０９番２,0135-62-1021 / 移動 / 令2. 4. 1,社会福祉法人　北海道社会事業協会 / 療養　　     76 / 内　消化器内科、消化器外科　循環器内科　小　外科、胸部外科、血管外科、乳腺外科　呼外　肛門外科　整外　眼　神経精神科　リハ,横山　和之 / 療養病床 / 現存,平14. 4. 1,一般　　     96,病院,,,,,,,,,,,,,,

282.0,25,1076,3,社会福祉法人　北海道社会事業協会　余市病院,〒046－0003,余市郡余市町黒川町１９丁目１番地１,0135-23-3126 / 移動 / 令4. 12. 12,社会福祉法人　北海道社会事業協会 / 療養　　     52 / 内　小　外　整外　脳内　産婦　眼　耳い　皮ひ　放　呼　心外　麻,住田　臣造 / 療養病床 / 現存,平4. 12. 12,一般　　    118,病院,,,,,,,,,,,,,,

283.0,25,1095,3,医療法人社団　修徳会　林病院,〒046－0012,余市郡余市町山田町５０番地１,0135-22-5188 / 組織変更 / 令5. 9. 1,医療法人社団　修徳会　林病院　理事長　林　和秀 / 精　神　内,林　和秀 / 現存,平17. 9. 1,精神　　    185,病院,,,,,,,,,,,,,,

284.0,29 / (29,1006 / 3519,2 / 8),旭川赤十字病院,〒070－8530,旭川市曙１条１丁目１番１号 / 常　勤:　　 114,0166-22-8111 / 令5. 8. 14,日本赤十字社 / 内科、糖尿病・内分泌内科、血液・腫瘍内科、腎臓内科　循環器内科　消化器内科、消化器外科　呼内　脳内　小　外科　乳腺外科　整外　形外　脳外　心外　呼外　ひ　産婦　眼　耳い　麻　歯外　救命　放　リハ　病理　皮　精,牧野　憲一 / 新規,昭32. 8. 14 / 精神　　     40,一般　　    480 / 現存,病院,,,,,,,,,,,,,,

285.0,29 / (29,1099 / 3826,7 / 7),市立旭川病院,〒070－0029,旭川市金星町１丁目１番６５号 / 常　勤:　　　77,0166-24-3181 / 令5. 7. 1,旭川市 / 一般（感染） / 9 / 内科、血液内科、糖尿病・代謝内科、腎臓内科　外科、乳腺外科　耳い　産婦　小　皮　眼　整外　精　放　ひ　麻　神内　呼内　消化器内科、消化器外科　循環器内科　心外　呼外　病理　歯外,石井　良直 / 新規,昭32. 7. 1 / 精神　　    100,一般　　    372 / 現存,病院,,,,,,,,,,,,,,

286.0,29 / (29,1138 / 3411,3 / 8),医療法人　回生会　大西病院,〒070－0034,旭川市４条通１１丁目右３号 / 常　勤:　　　21,0166-26-2171 / 令5. 8. 1,医療法人　回生会 / 内　呼内　循環器内科　消化器内科、消化器外科　外　整外　脳外　形外　リハ　放　歯外　麻,能地　仁 / 組織変更 / 現存,昭35. 8. 1 / 療養　　    233,一般　　     97 / 療養病床,病院,,,,,,,,,,,,,,

287.0,29,1142,5,医療法人社団　志恩会　相川記念病院,〒070－0842,旭川市大町２条１４丁目９２番地の２０,0166-51-3421 / 組織変更 / 令5. 11. 1,医療法人社団　志恩会 / 精　内　神,中條　拓 / 現存,昭35. 11. 1,精神　　    116,病院,,,,,,,,,,,,,,

288.0,29 / (29,1166 / 3409,4 / 2),北海道立旭川子ども総合療育センター,〒071－8142,旭川市春光台２条１丁目１番４３号 / 常　勤:　　　 7,0166-51-2126 / 令5. 5. 1,北海道,田中　肇 / 新規,昭38. 5. 1 / 小　整外　歯　麻,一般　　     60 / 現存,病院,,,,,,,,,,,,,,

289.0,29,1202,7,医療法人　唐沢病院,〒070－0034,旭川市４条通９丁目左８号,0166-23-3165 / 移動 / 令4. 12. 30,医療法人　唐沢病院 / 胃腸内科、胃腸外科　内視鏡内科、内科　内視鏡外科、外科　肛門外科　病理,唐澤　学洋 / 現存,昭40. 12. 30,一般　　     60,病院,,,,,,,,,,,,,,

290.0,29,1238,1,整形外科進藤病院,〒078－8214,旭川市４条通１９丁目右６号,0166-31-1221 / 新規 / 令4. 3. 1,医療法人社団　ｓｈｉｎｄｏ　整形外科進藤病院 / 療養　　     45 / 整外　リハ　内　リウ　形外　麻,進藤　正明 / 療養病床 / 現存,昭43. 3. 1,一般　　     60,病院,,,,,,,,,,,,,,

291.0,29 / (29,1280 / 3983,3 / 6),北海道療育園,〒071－8144,旭川市春光台４条１０丁目 / 常　勤:　　　13,0166-51-6524 / 令4. 4. 1,社会福祉法人　北海道療育園 / 精　小　内　耳い　神　整外　放　眼　歯　歯外,林　時仲 / 組織変更,昭46. 4. 1 / 精神　　    180,一般　　    156 / 現存,病院,,,,,,,,,,,,,,

292.0,29,1379,3,医療法人　清陵会　藤井病院,〒070－0831,旭川市旭町１条３丁目８４１番地の１３８,0166-51-1411 / 組織変更 / 令4. 6. 1,医療法人清陵会　藤井病院 / 内　消化器内科　循環器内科　呼内　リハ,増川　才二 / 療養病床 / 現存,昭55. 6. 1,療養　　     52,病院,,,,,,,,,,,,,,

293.0,29 / (29,1391 / 3894,8 / 5),豊岡中央病院,〒078－8237,旭川市豊岡７条２丁目１番５号 / 常　勤:　　　 8,0166-32-8181 / 令5. 2. 1,医療法人　歓生会　理事長　三輪　英則 / 整外　内科、内分泌内科、糖尿病代謝内科　消化器内科　循環器内科　外科、大腸外科　肛門外科　脳外　小　リハ　歯外　ひ,柿坂　明俊 / 新規 / 現存,昭56. 2. 1 / 療養　　     48,一般　　    111 / 療養病床,病院,,,,,,,,,,,,,,

294.0,29,1421,3,旭川圭泉会病院,〒078－8208,旭川市東旭川町下兵村２５２番地,0166-36-1559 / 組織変更 / 令5. 7. 1,医療法人社団　圭泉会 / 精神科、児童思春期精神科　心内　内科、ペインクリニック内科,直江　寿一郎 / 療養病床 / 現存,昭59. 7. 1,精神　　    399,病院,,,,,,,,,,,,,,

295.0,29,1440,3,医療法人社団　弘和会　森産科婦人科病院,〒070－0037,旭川市７条通７丁目左２号,0166-22-6125 / 組織変更 / 令5. 4. 1,医療法人社団　弘和会 / 産　婦　麻,森　泰宏 / 現存,昭62. 4. 1,一般　　     46,病院,,,,,,,,,,,,,,

296.0,29,1457,7,ＪＡ北海道厚生連　旭川厚生病院,〒078－8211,旭川市１条通２４丁目１１１番地３,0166-33-7171 / 移動 / 令6. 3. 30,北海道厚生農業協同組合連合会　代表理事会長　西本　護 / 内　消　循　神内　呼　小　外　呼外　整外　産婦　皮　形外　ひ　耳い　眼　精　麻　放　リハ　病理,光部　兼六郎 / 現存,昭63. 3. 30,一般　　    406,病院,,,,,,,,,,,,,,

297.0,29,1481,7,医療法人社団心優会沼﨑病院,〒070－0038,旭川市８条通８丁目４３番地,0166-23-2090 / 組織変更 / 令4. 4. 1,医療法人社団心優会 / 内科、血液内科、感染症内科　消化器内科　リハ,廣田　賀之 / 療養病床 / 現存,平元. 4. 1,一般　　     40,病院,,,,,,,,,,,,,,

298.0,29,1485,8,医療法人社団　旭豊会　旭川三愛病院,〒079－8414,旭川市永山４条６丁目３番２４号,0166-47-6666 / 組織変更 / 令4. 4. 1,医療法人社団　旭豊会 / 療養　　     50 / 内　循環器内科　消化器内科　リハ,大崎　純三 / 療養病床 / 現存,平元. 4. 1,一般　　     91,病院,,,,,,,,,,,,,,

299.0,29 / (29,1497 / 3918,3 / 2),医療法人社団　創成　旭川南病院,〒078－8324,旭川市神楽岡１４条７丁目１番１号 / 常　勤:　　　 3,0166-65-2220 / 令4. 7. 1,医療法人社団　創成,近藤　啓介 / 組織変更 / 現存,平元. 7. 1 / 内　外　整外　歯　歯外,療養　　     70 / 療養病床,病院,,,,,,,,,,,,,,

300.0,29 / (29,1568 / 3613,1 / 9),医療法人社団　慶友会　吉田病院,〒070－0054,旭川市４条西４丁目１番２号 / 常　勤:　　　22,0166-25-1115 / 令6. 9. 11,医療法人社団　慶友会,馬場　勝義 / 移動 / 現存,平3. 9. 11 / 内科、腎臓内科、内分泌内科、緩和ケア内科　消化器内科　呼内　循環器内科　外　整外　ひ　放　リハ　歯　歯外,一般　　    263 / 療養病床,病院,,,,,,,,,,,,,,

301.0,29,1586,3,医療法人社団博彰会　旭川記念病院,〒071－8133,旭川市末広３条３丁目１番１５号,0166-52-1177 / 移動 / 令4. 10. 1,医療法人社団　博彰会　理事長　中原　哲 / 療養　　     58 / 内　消化器内科　呼内　循環器内科　リハ,永嶋　智成 / 現存,平4. 10. 1,一般　　     60,病院,,,,,,,,,,,,,,

302.0,29,1658,0,医療法人健光会　旭川ペインクリニック病院,〒070－0034,旭川市４条通１７丁目１５５３番地,0166-22-2003 / 組織変更 / 令5. 5. 1,医療法人健光会　旭川ペインクリニック病院 / ペインクリニック内科、内科　麻　リハ　放,原田　修人 / 現存,平8. 5. 1,一般　　     52,病院,,,,,,,,,,,,,,

303.0,29 / (29,1663 / 3824,0 / 2),旭川リハビリテーション病院,〒078－8801,旭川市緑が丘東１条１丁目１番１号 / 常　勤:　　　18,0166-65-0101 / 令5. 9. 1,医療法人社団　ｓｈｉｎｄｏ / 内科、腎臓内科、糖尿病内科　脳内　循環器内科　呼内　消化器内科　ひ　外　整外　リハ　歯,進藤　順哉 / 組織変更 / 現存,平8. 9. 1 / 療養　　    156,一般　　    142 / 療養病床,病院,,,,,,,,,,,,,,

304.0,29,1715,8,医療法人社団　功和会　佐久間病院,〒070－0035,旭川市５条通７丁目左７号,0166-22-1111 / 組織変更 / 令4. 9. 1,医療法人社団功和会　佐久間病院 / 療養　　     30 / 外　内　整外　皮ひ　小　胃腸内科　呼内　性　こう　神　循　リハ,佐藤　和広 / 療養病床 / 現存,平10. 9. 1,一般　　     20,病院,,,,,,,,,,,,,,

305.0,29,1717,4,医療法人社団　恩和会　旭川高砂台病院,〒070－8061,旭川市高砂台１丁目１番２２号,0166-61-5700 / 組織変更 / 令4. 9. 1,医療法人社団　恩和会　理事長　横山　恵一 / 療養　　     50 / 呼内　循環器内科　消化器内科、消化器外科　糖尿病内科、代謝内科、内視鏡内科、老年内科　内分泌内科、漢方内科　人工透析内科　肛門外科　整外　リハ　放　内分泌外科、末梢血管外科、老人外科,奥村　俊介 / 療養病床 / 現存,平10. 9. 1,一般　　     54,病院,,,,,,,,,,,,,,

306.0,29,1733,1,医療法人　中島病院,〒070－0034,旭川市４条通１６丁目１１５２番地,0166-24-1211 / 移動 / 令5. 8. 1,医療法人　中島病院 / 療養　　     50 / 胃　外　整外　こう,中島　康雄 / 療養病床 / 現存,平11. 8. 1,一般　　     49,病院,,,,,,,,,,,,,,

307.0,29,1749,7,社会医療法人元生会　森山メモリアル病院,〒070－0832,旭川市旭町２条１丁目３１番地,0166-55-2000 / 新規 / 令6. 4. 1,社会医療法人元生会　理事長　森山　領 / 内　整外　脳外　リハ,丹野　克俊 / 療養病床 / 現存,平12. 4. 1,療養　　    108,病院,,,,,,,,,,,,,,

308.0,29,1764,6,旭川十条病院,〒078－8219,旭川市９条通２１丁目２番８号,0166-35-2111 / 移動 / 令6. 9. 1,医療法人　双葉会 / 内　リハ,船井　哲雄 / 療養病床 / 現存,平12. 9. 1,療養　　    237,病院,,,,,,,,,,,,,,

309.0,29,1788,5,医療法人社団　杏仁会　大雪病院,〒079－8413,旭川市永山３条７丁目１番５号,0166-48-6661 / 組織変更 / 令2. 1. 1,医療法人社団　杏仁会 / 療養　　     40 / 脳外　整外　内　胃　麻,尾崎　信彦 / 療養病床 / 現存,平14. 1. 1,一般　　     59,病院,,,,,,,,,,,,,,

310.0,29,1851,1,医療法人仁友会　北彩都病院,〒070－0030,旭川市宮下通９丁目２番１号,0166-26-6411 / 移動 / 令5. 5. 1,医療法人仁友会 / ひ　内科、腎臓内科、糖尿病内科　人工透析内科　循環器内科　血管外科、外科　整外　消化器内科　麻,石田　裕則 / 現存,平17. 5. 1,一般　　    116,病院,,,,,,,,,,,,,,

311.0,29,1921,2,道北勤医協一条通病院,〒078－8341,旭川市東光１条１丁目１番１７号,0166-34-2111 / 移動 / 令3. 9. 21,社会医療法人　道北勤労者医療協会 / 療養　　     60 / 内　呼内　循環器内科　消化器内科　小　アレ　整外　リウ　リハ　緩和ケア外科　麻,千葉　達哉 / 現存,平27. 9. 21,一般　　     91,病院,,,,,,,,,,,,,,

312.0,29,1946,9,旭川脳神経外科循環器内科病院,〒078－8220,旭川市１０条通２１丁目２番地の１１,0166-33-2311 / 交代 / 令2. 1. 1,医療法人社団稲仁会 / 療養　　     40 / 脳外　循環器内科　麻　リハ　呼内　整外　消化器内科,稲葉　芳絵 / 現存,令2. 1. 1,一般　　     80,病院,,,,,,,,,,,,,,

313.0,29,1949,3,医療法人健康会　くにもと病院,〒070－0034,旭川市４条通５丁目右１号,0166-25-2241 / 新規 / 令2. 11. 1,医療法人健康会 / 療養　　     41 / 肛門外科　胃腸内科　リハ,國本　正雄 / 現存,令2. 11. 1,一般　　    100,病院,,,,,,,,,,,,,,

314.0,29,1950,1,社会医療法人元生会森山病院,〒078－8392,旭川市宮前２条１丁目１番６号,0166-45-2020 / 移動 / 令2. 11. 24,社会医療法人元生会 / 内　呼内　消化器内科　循環器内科　脳内　心内　外科、乳腺外科、血管外科　整外　脳外　精　ひ　形外　眼　耳い　麻　リハ　放,稲葉　雅史 / 現存,令2. 11. 24,一般　　    232,病院,,,,,,,,,,,,,,

315.0,29,1954,3,医療法人社団慈成会東旭川病院,〒078－8208,旭川市東旭川町下兵村２５４番５,0166-36-2240 / 移動 / 令3. 7. 1,医療法人社団慈成会東旭川病院 / 療養　　     47 / 内　消化器内科　心内　リハ,松本　昭範 / 療養病床 / 現存,令3. 7. 1,一般　　     60,病院,,,,,,,,,,,,,,

316.0,30,1082,1,上富良野町立病院,〒071－0561,空知郡上富良野町大町３丁目２番１５号,0167-45-3171 / 移動 / 令3. 12. 21,上富良野町 / 内科　血液・腫瘍内科　肝臓内科　外　救急科,白田　克美 / 療養病床 / 現存,昭54. 12. 21,一般　　     39,病院,,,,,,,,,,,,,,

317.0,30,1083,9,北の峰病院,〒076－0016,富良野市２０６２番地,0167-22-2011 / 新規 / 令4. 7. 1,社会医療法人　博友会　理事長　髙橋　伸幸 / 精　神,久保　昌己 / 現存,昭55. 7. 1,精神　　    170,病院,,,,,,,,,,,,,,

318.0,30,1093,8,医療法人社団　ふらの西病院,〒076－0038,富良野市桂木町２番７７号,0167-23-6600 / 組織変更 / 令5. 1. 1,医療法人社団　ふらの西病院 / 療養　　     41 / 内　小　外　整外　脳外　眼　麻　リハ,松田　英郎 / 療養病床 / 現存,平8. 1. 1,一般　　     58,病院,,,,,,,,,,,,,,

319.0,30,1110,0,社会福祉法人　北海道社会事業協会富良野病院,〒076－8765,富良野市住吉町１番３０号,0167-23-2181 / 移動 / 令7. 5. 1,社会福祉法人　北海道社会事業協会 / 一般（感染） / 4 / 内　小　外科　乳腺外科　　　　　整外　産婦　耳い　眼　皮　ひ　麻　消化器内科　循環器内科　神内　心外　リハ,角谷　不二雄 / 現存,平19. 5. 1,一般　　    195,病院,,,,,,,,,,,,,,

320.0,31,1050,6,美瑛町立病院,〒071－0207,上川郡美瑛町中町３丁目８番３５号,0166-68-7111 / 移動 / 令4. 10. 19,美瑛町 / 療養　　     42 / 内　外　整外　眼　リハ　消　小,村住　和彦 / 現存,昭34. 10. 19,一般　　     56,病院,,,,,,,,,,,,,,

321.0,31,1100,9,医療法人社団　六樹会　聖台病院,〒071－1561,上川郡東神楽町東１線２号１３番地,0166-83-3522 / 組織変更 / 令5. 5. 1,医療法人社団六樹会　聖台病院　理事長　関口　秀文 / 精,吉澤　門土 / 現存,平5. 5. 1,精神　　    120,病院,,,,,,,,,,,,,,

322.0,32,1031,4,町立下川病院,〒098－1205,上川郡下川町西町３６番地,01655-4-2039 / 新規 / 令5. 7. 1,下川町 / 内　外　小　放,片野　俊英 / 療養病床 / 現存,昭32. 7. 1,一般　　     41,病院,,,,,,,,,,,,,,

323.0,32,1066,0,ＪＡ北海道厚生連　美深厚生病院,〒098－2231,中川郡美深町字東１条南３丁目３番地,01656-2-1631 / 新規 / 令6. 8. 1,北海道厚生農業協同組合連合会　代表理事会長　西本　護 / 一般　　     12 / 内　外　小,桑原　広昌 / 療養病床 / 現存,昭36. 8. 1,療養　　     52,病院,,,,,,,,,,,,,,

324.0,32,1131,2,士別市立病院,〒095－0044,士別市東１１条５丁目３０２９番地１,0165-23-2166 / 移動 / 令5. 12. 12,士別市 / 療養　　     79 / 内　外　整外　小　眼　ひ　皮　精神神経科　婦　麻　リハ　循環器内科　消化器内科　放,岩野　博俊 / 療養病床 / 現存,昭62. 12. 12,一般　　     50,病院,,,,,,,,,,,,,,

325.0,32,1143,7,名寄市立総合病院,〒096－8511,名寄市西７条南８丁目１番地,01654-3-3101 / 移動 / 令4. 6. 13,名寄市 / 精神　　     55 / 一般（感染） / 4 / 内科、糖尿病代謝内科　循環器内科　呼内　神内　消化器内科　小　外　心外　呼外　整外　脳外　産婦　眼　耳い　ひ　皮　心内　精　放　麻　救急科,和泉　裕一 / 現存,平4. 6. 13,一般　　    300,病院,,,,,,,,,,,,,,

326.0,32 / (29,1144 / 3664,5 / 2),医療法人社団　三愛会　名寄三愛病院,〒096－0031,名寄市西１条北５丁目１番１９ / 常　勤:　　　 3,01654-3-3911 / 令5. 5. 1,医療法人社団三愛会 / 内　循　消　リハ　歯,山岸　眞理 / 組織変更 / 現存,平5. 5. 1 / 一般　　     44,療養　　     46 / 療養病床,病院,,,,,,,,,,,,,,

327.0,32 / (29,1150 / 3694,2 / 9),医療法人　臨生会　吉田病院,〒096－8585,名寄市西３条南６丁目８番地２ / 常　勤:　　　 7,01654-3-3381 / 令4. 5. 1,医療法人臨生会　吉田病院 / 耳い　内　リハ　こう　脳外　歯　小歯　歯外　矯歯,畑山　尚生 / 新規 / 現存,平7. 5. 1 / 療養　　     60,一般　　     64 / 療養病床,病院,,,,,,,,,,,,,,

328.0,32,1164,3,名寄東病院,〒096－0006,名寄市東６条南５丁目９１番地３,01654-3-2188 / 交代 / 令3. 12. 1,名寄市 / 内　リハ,和泉　裕一 / 現存,平15. 12. 1,療養　　    105,病院,,,,,,,,,,,,,,

