id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24


388.0,06-1156-1 / 北医156,医療法人萩笙会柴田医院,〒024－0092,北上市新穀町一丁目６番１０号,0197-61-5130,医療法人萩笙会　理事長　柴田　雅士,柴田　雅士,平21. 4. 1 / 組織変更 / 令3. 4. 1,内　呼　循,診療所 / 現存,,,,,,,,,,,,,,

389.0,06-1157-9 / (06,3075,7) / 北医157,立正堂医院,〒024－0051,北上市相去町西野３２番地１,0197-67-2708 / 常　勤:　　　 3 / (医　　　　 2) / (歯　　　　 1),医療法人社団立正堂医院　理事長　及川　量平,及川　浩平,平21. 10. 13 / 移動 / 令3. 10. 13,内　循　歯,診療所 / 現存,,,,,,,,,,,,,,

390.0,06-1160-3 / 北医160,茂木内科医院,〒024－0094,北上市本通り一丁目７番１２号,0197-61-0222,医療法人十全堂　理事長　茂木　格,茂木　格,平24. 4. 1 / 組織変更 / 令6. 4. 1,内　循,診療所 / 現存,,,,,,,,,,,,,,

391.0,06-1162-9 / 北医162,みずかわ耳鼻咽喉科医院,〒024－0071,北上市上江釣子１５地割２１３番,0197-72-6760,水川　敦裕,水川　敦裕,平24. 9. 25 / 新規 / 令6. 9. 25,耳い,診療所 / 現存,,,,,,,,,,,,,,

392.0,06-1163-7 / 北医163,わたなべ脳神経外科クリニック,〒024－0085,北上市しらゆり３番２号,0197-65-5777,渡辺　美喜雄,渡辺　美喜雄,平24. 12. 19 / 新規 / 令6. 12. 19,脳外　神内　リハ,診療所 / 現存,,,,,,,,,,,,,,

393.0,06-1164-5 / 北医164,田郷医院,〒024－0084,北上市さくら通り三丁目１４番２５号,0197-72-7282,田郷　英昭,田郷　英昭,平25. 2. 1 / 新規 / 令7. 2. 1,神内　内　精,診療所 / 現存,,,,,,,,,,,,,,

394.0,06-1166-0 / 北医166,さやかクリニック,〒024－0001,北上市飯豊２０地割１２３番地１,0197-72-7228,齋藤　さやか,齋藤　さやか,平25. 5. 7 / 新規 / 令7. 5. 7,心内　産婦　内　漢方内科　女性内科　アレ,診療所 / 現存,,,,,,,,,,,,,,

395.0,06-1167-8 / 北医167,坂の上野田村太志クリニック,〒024－0021,北上市上野町４丁目２－１５,0197-65-1111,医療法人アンビシャス坂の上野田村太志クリニック　理事長　田村　太志,田村　太志,平25. 9. 1 / 組織変更 / 令元. 9. 1,内　呼内　アレ　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

396.0,06-1169-4 / 北医169,きたかみ皮膚科スキンケアクリニック,〒024－0091,北上市大曲町１－２,0197-64-6003,菊池　里奈子,菊池　里奈子,平26. 7. 1 / 交代 / 令2. 7. 1,皮　美容皮膚科,診療所 / 現存,,,,,,,,,,,,,,

397.0,06-1172-8 / 北医172,きたかみ駅前内科クリニック,〒024－0061,北上市大通り１－３－１おでんせプラザぐろーぶ２階,0197-61-3372,医療法人　愛久会　理事長　高橋　徹,高橋　徹,平27. 3. 1 / 組織変更 / 令3. 3. 1,内　糖尿病・代謝内科,診療所 / 現存,,,,,,,,,,,,,,

398.0,06-1174-4 / 北医174,むらさきのクリニック,〒024－0004,北上市村崎野１５地割１５０番地１,0197-71-3555,医療法人むらさきのクリニック　理事長　岡本　和美,岡本　和美,平29. 4. 1 / 組織変更 / 令5. 4. 1,内　消化器内科,診療所 / 現存,,,,,,,,,,,,,,

399.0,06-1177-7 / 北医177,ホームケアクリニックえん,〒024－0031,北上市青柳町二丁目５番１５号,0197-61-5160,医療法人わげん　理事長　千葉　恭一,千葉　恭一,平31. 3. 1 / 組織変更 / 令7. 3. 1,内　緩和ケア内科,診療所 / 現存,,,,,,,,,,,,,,

400.0,06-1178-5 / 北医178,よしだ整形外科クリニック,〒024－0056,北上市鬼柳町荒高３４番地１,0197-62-5525,吉田　知史,吉田　知史,令元. 5. 15 / 新規 / 令7. 5. 15,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

401.0,06-1179-3 / 北医179,みなみ内科クリニック,〒024－0056,北上市鬼柳町荒高３５番地１,0197-62-3730,南　仁貴,南　仁貴,令元. 5. 15 / 新規 / 令7. 5. 15,内　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

402.0,06-1180-1 / 北医180,芳野内科医院,〒024－0094,北上市本通り一丁目３番２２号,0197-65-1811,芳野　竜太郎,芳野　竜太郎,令元. 5. 1 / 交代 / 令7. 5. 1,内,診療所 / 現存,,,,,,,,,,,,,,

403.0,06-1182-7 / 北医182,社会福祉法人恩賜財団済生会　北上済生会病院,〒024－8506,北上市九年橋三丁目１５番３３号,0197-64-7722,社会福祉法人恩賜財団済生会支部岩手県済生会　支部長　髙橋　敏彦,福島　明宗,令2. 11. 22 / 移動 / 令2. 11. 22,一般　　 / 一般    220 / 感染      4 / 内　脳内　呼内　消化器内科　循環器内科　小　外　血管外科　整外　脳外　ひ　心外　産婦　眼　耳い　リウ　麻　リハ　救急科　放　皮　腎臓内科　糖尿病・代謝内科,病院 / 現存,,,,,,,,,,,,,,

404.0,06-1184-3 / 北医184,医療法人社団　まちのあかり　しゅういちろう内科クリニック,〒024－0004,北上市村崎野１７地割１６７番３,0197-72-6567,医療法人社団　まちのあかり　理事長　高橋　秀一郎,高橋　秀一郎,令4. 5. 1 / 組織変更 / 令4. 5. 1,消化器内科　内,診療所 / 現存,,,,,,,,,,,,,,

405.0,06-1185-0 / 北医185,やご内科・循環器クリニック,〒024－0021,北上市上野町五丁目５番地,0197-72-7717,医療法人　上野　理事長　八子　多賀志,八子　多賀志,令4. 9. 1 / 組織変更 / 令4. 9. 1,循環器内科　内,診療所 / 現存,,,,,,,,,,,,,,

406.0,06-1187-6 / 北医187,北上駅前病院,〒024－0061,北上市大通り一丁目１番２２号,0197-72-7787,医療法人杏林会　理事長　石山　隆,須藤　隆之,令6. 4. 1 / 新規 / 令6. 4. 1,一般　　 / 一般     50 / 療養 / 療養    150 / 内　外　整外　脳内　リハ　総合診療科,病院 / 現存,,,,,,,,,,,,,,

407.0,06-1188-4 / 北医188,みやもと皮ふ科クリニック,〒024－0083,北上市柳原町五丁目１２番９号,0197-62-4112,医療法人未央会　理事長　宮本　章弘,宮本　章弘,令6. 4. 1 / 組織変更 / 令6. 4. 1,皮　美容皮膚科　アレ,診療所 / 現存,,,,,,,,,,,,,,

408.0,06-1189-2 / 北医189,医療法人社団けんじん　安部医院,〒024－0061,北上市大通り一丁目１１番２３号,0197-64-2927,医療法人社団けんじん　理事長　安部　彦満,安部　彦満,令6. 4. 1 / 組織変更 / 令6. 4. 1,内　外　消　こう　整外,診療所 / 現存,,,,,,,,,,,,,,

409.0,06-1191-8 / 北医191,かわいクリニック,〒024－0013,北上市藤沢１８地割１２番１,0197-72-8551,河合　悠,河合　悠,令6. 9. 3 / 新規 / 令6. 9. 3,循　内　外,診療所 / 現存,,,,,,,,,,,,,,

410.0,06-1192-6 / 北医192,さくらＰＯＲＴクリニック,〒024－0032,北上市川岸一丁目１番２０号さくらＰＯＲＴ・オフィス１階,0197-72-6700,医療法人彩桜会　理事長　河上　真人,河上　真人,令6. 10. 1 / 組織変更 / 令6. 10. 1,精　心内　内　小,診療所 / 現存,,,,,,,,,,,,,,

411.0,06-1193-4 / 北医193,さいとう内科・循環器内科　はるかぜ医院,〒024－0072,北上市北鬼柳１８地割１８番１,0197-62-8910,齊藤　秀典,齊藤　秀典,令6. 12. 19 / 新規 / 令6. 12. 19,循環器内科　内,診療所 / 現存,,,,,,,,,,,,,,

412.0,06-1194-2 / 北医194,おか乳腺クリニック,〒024－0084,北上市さくら通り一丁目５番１１号,0197-62-6275,岡　きま子,岡　きま子,令6. 12. 4 / 新規 / 令6. 12. 4,乳腺外科　内,診療所 / 現存,,,,,,,,,,,,,,

413.0,06-1195-9 / 北医195,北上駅前眼科クリニック,〒024－0061,北上市大通り一丁目３番１号おでんせプラザぐろーぶ１階,0197-72-8700,医療法人愛恵会　理事長　石部　禎,石川　陽平,令7. 3. 1 / 新規 / 令7. 3. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

414.0,06-1196-7 / 北医196,北上こども医院,〒024－0004,北上市村崎野１５地割３５４番地２,0197-81-6660,工藤　宏紀,工藤　宏紀,令7. 1. 1 / 交代 / 令7. 1. 1,小　小児アレルギー科,診療所 / 現存,,,,,,,,,,,,,,

415.0,07-1031-4 / 久医31,竹下医院,〒028－0066,久慈市中の橋一丁目５番地,0194-53-0022,医療法人健生会　理事長　竹下　敏光,竹下　敏光,平4. 12. 1 / 組織変更 / 令4. 12. 1,内　婦,診療所 / 現存,,,,,,,,,,,,,,

416.0,07-1034-8 / 久医34,齊藤内科,〒028－0063,久慈市荒町二丁目９番地,0194-53-3511,医療法人誠人会　理事長　齊藤　裕,齊藤　裕,平9. 6. 1 / 組織変更 / 令6. 6. 1,内　呼　消　循,診療所 / 現存,,,,,,,,,,,,,,

417.0,07-1035-5 / (07,3023,5) / 久医35,岩手県立久慈病院,〒028－8040,久慈市旭町第１０地割１番,0194-53-6131 / 常　勤:　　　34 / (医　　　　32) / (歯　　　　 2) / 非常勤:　　 198 / (医　　　 196) / (歯　　　　 2),岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,遠野　千尋,平10. 3. 1 / 移動 / 令4. 3. 1,一般　　 / 一般    242 / 一般（感染） / 感染      4 / 内　精　小　外　整外　形外　脳外　皮　ひ　産婦　眼　耳い　放　麻　歯外　リハ　呼内　脳神経内科　消化器内科　循環器内科,病院 / 現存,,,,,,,,,,,,,,

418.0,07-1040-5 / 久医40,久慈眼科クリニック,〒028－0041,久慈市長内町第３２地割１２－４,0194-61-1530,圓佛　誠基,圓佛　誠基,平14. 4. 27 / 新規 / 令2. 4. 27,眼,診療所 / 現存,,,,,,,,,,,,,,

419.0,07-1041-3 / 久医41,久慈恵愛病院,〒028－0011,久慈市湊町第１７地割１００番地,0194-52-2311,社団医療法人　祥和会　理事長　河野　貫治,河野　貫治,平14. 9. 1 / 組織変更 / 令2. 9. 1,一般　　 / 一般     39 / 療養 / 療養     23 / 内　呼　消　循　外　整外　皮ひ　こう,病院 / 現存,,,,,,,,,,,,,,

420.0,07-1042-1 / 久医42,ちだ医院,〒028－0021,久慈市門前第３７地割５６番地２６,0194-61-3366,千田　修,千田　修,平14. 10. 1 / 新規 / 令2. 10. 1,小　アレ　内,診療所 / 現存,,,,,,,,,,,,,,

421.0,07-1043-9 / 久医43,おのでら耳鼻咽喉科クリニック,〒028－0041,久慈市長内町第２４地割１４７番地１,0194-61-3387,医療法人　おのでら耳鼻咽喉科クリニック　理事長　小野寺　耕,小野寺　耕,平15. 9. 1 / 組織変更 / 令3. 9. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,

422.0,07-1044-7 / 久医44,久慈市国民健康保険山形診療所,〒028－8602,久慈市山形町川井第９地割４４番地８,0194-72-2033,久慈市長　遠藤　譲一,漆久保　潔,昭61. 6. 1 / 新規 / 令4. 6. 1,一般　　     19 / 内　外　呼　アレ,診療所 / 現存,,,,,,,,,,,,,,

423.0,07-1046-2 / 久医46,おおさわ内科・胃腸科医院,〒028－0066,久慈市中の橋一丁目４８番地２,0194-61-3033,大澤　一嘉,大澤　一嘉,平19. 4. 16 / 新規 / 令7. 4. 16,内　胃,診療所 / 現存,,,,,,,,,,,,,,

424.0,07-1047-0 / 久医47,金子クリニック,〒028－0021,久慈市門前第２地割２６番地,0194-61-1005,金子　卓司,金子　卓司,平21. 4. 22 / 新規 / 令3. 4. 22,内　ひ　糖尿病内科　腎臓内科,診療所 / 現存,,,,,,,,,,,,,,

425.0,07-1048-8 / 久医48,関上こどもクリニック,〒028－0041,久慈市長内町第２４地割９８番地２,0194-75-3722,関上　勇,関上　勇,平23. 10. 1 / 新規 / 令5. 10. 1,小　内　アレ,診療所 / 現存,,,,,,,,,,,,,,

426.0,07-1049-6 / 久医49,しろと内科循環器科クリニック,〒028－0022,久慈市田屋町第１地割３５番地１,0194-61-3330,医療法人しろと内科循環器科クリニック　理事長　白戸　隆洋,白戸　隆洋,平24. 3. 1 / 組織変更 / 令6. 3. 1,循環器内科　内,診療所 / 現存,,,,,,,,,,,,,,

427.0,07-1050-4 / 久医50,北リアス病院,〒028－0015,久慈市源道第１２地割１１１番,0194-53-2323,社団医療法人祐和会　理事長　長岡　重之,長岡　重之,平26. 11. 23 / 移動 / 令2. 11. 23,精神　　 / 精神    210 / 精　神内　心内　老年内科,病院 / 現存,,,,,,,,,,,,,,

428.0,07-1051-2 / 久医051,くじ整形外科・内科クリニック,〒028－0062,久慈市二十八日町一丁目４番地,0194-66-8822,柾屋　美緒,柾屋　美緒,令5. 9. 1 / 新規 / 令5. 9. 1,内　糖尿病内科　整外　リハ,診療所 / 現存,,,,,,,,,,,,,,

429.0,08-1005-6 / 遠医5,遠野市国民健康保険小友診療所,〒028－0481,遠野市小友町１６地割３１番地,0198-68-2260,遠野市長　多田　一彦,山口　淳,昭32. 8. 1 / 新規 / 令5. 9. 1,内,診療所 / 現存,,,,,,,,,,,,,,

430.0,08-1023-9 / 遠医23,岩手県立遠野病院,〒028－0541,遠野市松崎町白岩１４地割７４番地,0198-62-2222,岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,鈴木　雄,昭55. 4. 1 / 移動 / 令4. 4. 1,一般　　 / 一般    108 / 一般（感染） / 感染      2 / 内　小　外　整外　脳外　産婦　眼　耳い　リハ　皮　麻　脳内　消化器内科　循環器内科　腎臓内科,病院 / 現存,,,,,,,,,,,,,,

431.0,08-1029-6 / 遠医29,遠野市国民健康保険中央診療所,〒028－0541,遠野市松崎町白岩字薬研淵４番地１,0198-62-2277,遠野市長　多田　一彦,山口　淳,平6. 7. 1 / 新規 / 令6. 7. 1,内,診療所 / 現存,,,,,,,,,,,,,,

432.0,08-1035-3 / 遠医35,千葉医院,〒028－0516,遠野市穀町１番２２号,0198-62-4039,千葉　純子,千葉　純子,平14. 1. 1 / 移動 / 令2. 1. 1,皮,診療所 / 現存,,,,,,,,,,,,,,

433.0,08-1036-1 / 遠医36,菊池俊彦内科クリニック,〒028－0522,遠野市新穀町５番１９号,0198-62-8600,医療法人亮和会　理事長　菊池　俊彦,菊池　俊彦,平15. 2. 1 / 組織変更 / 令3. 2. 1,内　消化器内科　呼内,診療所 / 現存,,,,,,,,,,,,,,

434.0,08-1041-1 / 遠医41,柏原医院,〒028－0304,遠野市宮守町下宮守２８地割７５番地,0198-67-3016,柏原　紀文,柏原　紀文,平6. 8. 19 / 交代 / 令6. 8. 19,内　小,診療所 / 現存,,,,,,,,,,,,,,

435.0,08-1042-9 / 遠医42,鱒沢診療所,〒028－0303,遠野市宮守町下鱒沢３４地割８番地５,0198-66-2273,柏原　紀文,柏原　紀文,平6. 8. 19 / 交代 / 令6. 8. 19,内　小,診療所 / 現存,,,,,,,,,,,,,,

436.0,08-1044-5 / 遠医44,川上医院,〒028－0516,遠野市穀町１番２７号,0198-62-2051,川上　格,川上　格,平19. 6. 1 / 新規 / 令7. 6. 1,内　消,診療所 / 現存,,,,,,,,,,,,,,

437.0,08-1046-0 / 遠医46,あいずみ内科医院,〒028－0522,遠野市新穀町３番１号,0198-63-2021,医療法人美敬会　理事長　相墨　仁,相墨　仁,平22. 3. 1 / 組織変更 / 令4. 3. 1,内　呼　胃　小　放,診療所 / 現存,,,,,,,,,,,,,,

438.0,08-1047-8 / 遠医47,時田医院,〒028－0524,遠野市新町５番５号,0198-62-2147,熊坂　康二,熊坂　康二,平23. 1. 1 / 交代 / 令5. 1. 1,ひ　整外　外,診療所 / 現存,,,,,,,,,,,,,,

439.0,08-1048-6 / 遠医48,とおの宮本眼科,〒028－0515,遠野市東舘町８番７号,0198-62-2035,宮本　博之,宮本　博之,平23. 8. 1 / 新規 / 令5. 8. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

440.0,08-1049-4 / 遠医49,守口医院,〒028－0521,遠野市材木町２番２５号,0198-63-2170,医療法人　希実会　理事長　守口　尚,守口　尚,平25. 5. 1 / 組織変更 / 令7. 5. 1,脳外　内,診療所 / 現存,,,,,,,,,,,,,,

441.0,08-1050-2 / 遠医50,上組町ほほえみスキンクリニック,〒028－0517,遠野市上組町３－４,0198-68-3330,高橋　倫子,高橋　倫子,平25. 10. 19 / 新規 / 令元. 10. 19,皮　美容皮膚科,診療所 / 現存,,,,,,,,,,,,,,

442.0,08-1052-8 / 遠医052,遠野はやちねホスピタル,〒028－0502,遠野市青笹町中沢５地割５番地,0198-62-2026,医療法人財団正清会　理事長　三浦　正之,大野　和範,令3. 4. 1 / 移動 / 令3. 4. 1,精神　　 / 精神    116 / 精　内,病院 / 現存,,,,,,,,,,,,,,

443.0,08-1053-6 / 遠医053,遠野バイパス整形外科,〒028－0541,遠野市松崎町白岩１５地割１３番地１１,0198-66-3555,柏木　一成,柏木　一成,令4. 4. 8 / 新規 / 令4. 4. 8,整外　リハ　リウ　形外,診療所 / 現存,,,,,,,,,,,,,,

444.0,09-1009-6 / 関医9,一関病院,〒021－0884,一関市大手町３番３６号,0191-23-2050,医療法人博愛会　理事長　佐藤　隆次,佐藤　隆次,昭32. 8. 27 / 新規 / 令5. 9. 1,一般　　 / 一般    139 / 療養 / 療養     60 / 内　消化器内科　呼内　外　整外　脳外　産婦　眼　麻　アレ　リハ　緩和医療科　肛門外科　総合診療科　リウ　循環器内科　ひ,病院 / 現存,,,,,,,,,,,,,,

445.0,09-1035-1 / 関医35,昭和病院,〒021－0885,一関市田村町６番３号,0191-23-2020,医療法人社団愛生会昭和病院　理事長　杉内　登,杉内　登,昭47. 4. 15 / 新規 / 令5. 9. 1,一般　　 / 一般     54 / 内　呼内　麻　脳内　アレ　消化器内科　循環器内科　ペインクリニック内科,病院 / 現存,,,,,,,,,,,,,,

446.0,09-1056-7 / 関医56,笠原耳鼻咽喉科医院,〒021－0022,一関市五代町５番３号,0191-23-4916,笠原　正明,笠原　正明,昭56. 1. 1 / 交代 / 令5. 1. 1,耳い,診療所 / 現存,,,,,,,,,,,,,,

447.0,09-1061-7 / 関医61,千葉内科医院,〒021－0035,一関市山目字才天２２７番地,0191-25-3211,千葉　修二,千葉　修二,昭59. 9. 18 / 新規 / 令5. 9. 18,内　呼　消　循　アレ,診療所 / 現存,,,,,,,,,,,,,,

448.0,09-1065-8 / 関医65,寺崎内科胃腸科医院,〒021－0031,一関市青葉一丁目６番１０号,0191-23-6211,医療法人社団寺崎内科胃腸科医院　理事長　寺崎　公二,寺崎　公二,昭62. 8. 1 / 新規 / 令5. 9. 1,内　消　アレ,診療所 / 現存,,,,,,,,,,,,,,

449.0,09-1066-6 / 関医66,さとう小児科医院,〒021－0891,一関市桜木町５番２２号,0191-23-4020,佐藤　重雄,佐藤　重雄,昭62. 10. 5 / 新規 / 令5. 10. 5,小　内,診療所 / 現存,,,,,,,,,,,,,,

450.0,09-1070-8 / 関医70,木村消化器内科,〒021－0821,一関市三関字仲田３２番地３,0191-21-1311,医療法人磐清会　理事長　木村　義人,木村　義人,平元. 11. 1 / 新規 / 令4. 11. 1,消　循　呼　内,診療所 / 現存,,,,,,,,,,,,,,

451.0,09-1071-6 / 関医71,産婦人科野田,〒021－0852,一関市字沢２１番地,0191-23-0608,医療法人平成会　理事長　野田　隆弘,野田　隆弘,平2. 3. 1 / 組織変更 / 令5. 3. 1,産婦　内,診療所 / 現存,,,,,,,,,,,,,,

452.0,09-1072-4 / 関医72,田島内科,〒021－0882,一関市上大槻街４番３９号,0191-23-3668,医療法人ル・コンセール　理事長　田島　厚子,田島　厚子,平2. 8. 1 / 組織変更 / 令5. 9. 1,精　心内　内,診療所 / 現存,,,,,,,,,,,,,,

453.0,09-1073-2 / 関医73,佐藤外科肛門科医院,〒021－0051,一関市山目字三反田４３番地,0191-26-5125,佐藤　明,佐藤　明,平3. 1. 11 / 新規 / 令6. 1. 11,外　こう　胃　整外　ひ,診療所 / 現存,,,,,,,,,,,,,,

454.0,09-1077-3 / 関医77,医療法人　菊池医院,〒021－0023,一関市銅谷町１２番１６号,0191-23-7100,医療法人菊池医院　理事長　菊池　善郎,菊池　善郎,平3. 12. 1 / 組織変更 / 令3. 12. 1,一般　　        / 内　婦,診療所 / 現存,,,,,,,,,,,,,,

455.0,09-1078-1 / 関医78,二宮眼科医院,〒021－0885,一関市田村町２番５号,0191-23-4346,医療法人慈融会　理事長　二宮　修也,二宮　修也,平3. 12. 1 / 組織変更 / 令3. 12. 1,一般　　     12 / 眼,診療所 / 現存,,,,,,,,,,,,,,

456.0,09-1080-7 / 関医80,岩崎外科医院,〒021－0821,一関市三関字仲田３７番地１,0191-26-2488,医療法人　善生会　理事長　岩崎　善助,岩崎　善助,平4. 1. 1 / 組織変更 / 令4. 1. 1,一般　　        / 外　胃　整外　こう,診療所 / 現存,,,,,,,,,,,,,,

457.0,09-1084-9 / 関医84,佐藤循環器内科医院,〒021－0011,一関市山目町一丁目６番２７号,0191-23-9678,医療法人幸仁会　理事長　佐藤　伸孝,佐藤　伸孝,平6. 1. 1 / 組織変更 / 令6. 1. 1,内　循環器内科,診療所 / 現存,,,,,,,,,,,,,,

458.0,09-1086-4 / 関医86,一関中央クリニック,〒021－0021,一関市中央町二丁目４番２号,0191-21-1222,医療法人三秋会　理事長　長澤　茂,長澤　仁嗣,平7. 3. 1 / 新規 / 令4. 3. 1,一般　　     17 / 内　小　消化器内科　内視鏡内科　糖尿病代謝内科,診療所 / 現存,,,,,,,,,,,,,,

459.0,09-1087-2 / 関医87,西城医院,〒021－0221,一関市舞川字中里６５番地,0191-28-2393,西城　寛,西城　寛,平8. 9. 17 / 新規 / 令5. 9. 17,内　胃　外　整外　こう,診療所 / 現存,,,,,,,,,,,,,,

460.0,09-1088-0 / 関医88,ししど耳鼻咽喉科医院,〒021－0821,一関市三関字仲田２３番地１,0191-31-1733,宍戸　潔,宍戸　潔,平8. 10. 14 / 新規 / 令5. 10. 14,耳い,診療所 / 休止,,,,,,,,,,,,,,

461.0,09-1094-8 / 関医94,いとう脳神経内科,〒021－0006,一関市上坊４番１２号,0191-21-8200,伊藤　久雄,伊藤　久雄,平12. 6. 1 / 新規 / 令6. 6. 1,神内　心内　内,診療所 / 現存,,,,,,,,,,,,,,

462.0,09-1101-1 / 関医101,一関すずき整形外科クリニック,〒021－0035,一関市山目字才天２２１番地,0191-33-1110,医療法人　博心会　理事長　鈴木　道博,鈴木　道博,平14. 3. 1 / 組織変更 / 令2. 3. 1,整外　リハ　リウ,診療所 / 現存,,,,,,,,,,,,,,

463.0,09-1103-7 / 関医103,小原眼科,〒021－0883,一関市新大町４６番地,0191-32-5151,医療法人　小原眼科　理事長　小原　啓之,小原　啓之,平14. 5. 1 / 組織変更 / 令2. 5. 1,眼,診療所 / 現存,,,,,,,,,,,,,,

464.0,09-1106-0 / 関医106,阿部内科クリニック,〒021－0027,一関市竹山町５番３４号,0191-23-2918,医療法人あけぼの会　理事長　阿部　俊也,阿部　俊也,平15. 2. 1 / 組織変更 / 令3. 2. 1,内　循　消,診療所 / 現存,,,,,,,,,,,,,,

465.0,09-1108-6 / 関医108,くわしま眼科クリニック,〒021－0053,一関市山目字中野５５番地１,0191-33-2300,医療法人社団　くわしま眼科クリニック　理事長　桑島　研一,桑島　研一,平16. 9. 1 / 組織変更 / 令4. 9. 1,一般　　 / 一般      4 / 眼,診療所 / 現存,,,,,,,,,,,,,,

466.0,09-1112-8 / 関医112,岡崎整形外科,〒021－0821,一関市三関字仲田１５６番地,0191-23-7000,岡崎　佳則,岡崎　佳則,平17. 6. 5 / 交代 / 令5. 9. 1,整外　形外　リウ　リハ　外,診療所 / 現存,,,,,,,,,,,,,,

467.0,09-1113-6 / 関医113,コスモスレディースクリニック,〒021－0885,一関市田村町５番５６号,0191-31-1103,医療法人コスモスレディースクリニック　理事長　杉内　淳,杉内　淳,平17. 8. 1 / 組織変更 / 令5. 9. 1,一般　　 / 一般     12 / 産婦,診療所 / 現存,,,,,,,,,,,,,,

468.0,09-1120-1 / 関医120,菅原内科循環器科医院,〒029－3105,一関市花泉町涌津字道下５２番地２６,0191-82-5528,菅原　忠興,菅原　忠興,平5. 1. 1 / 新規 / 令5. 1. 1,内　呼内　循環器内科　消化器内科,診療所 / 現存,,,,,,,,,,,,,,

469.0,09-1121-9 / 関医121,岩手県立大東病院,〒029－0711,一関市大東町大原字川内１２８番地,0191-72-2121,岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,杉山　照幸,昭45. 1. 1 / 新規 / 令6. 1. 1,一般　　 / 一般     40 / 内　脳内　外　整外　リハ,病院 / 現存,,,,,,,,,,,,,,

470.0,09-1126-8 / 関医126,菊池内科医院,〒029－0603,一関市大東町沖田字八日町３３番地,0191-74-2512,菊池　宰,菊池　宰,平11. 8. 21 / 新規 / 令5. 9. 1,内　消化器内科　小,診療所 / 現存,,,,,,,,,,,,,,

471.0,09-1128-4 / 関医128,一関市国民健康保険猿沢診療所,〒029－0431,一関市大東町猿沢字板倉６０番地１,0191-76-2020,一関市長　佐藤　善仁,薄田　徹,平12. 4. 1 / 移動 / 令6. 4. 1,内　歯,診療所 / 現存,,,,,,,,,,,,,,

472.0,09-1129-2 / 関医129,吉田内科循環器科医院,〒029－0711,一関市大東町大原字大明神８８番の１,0191-71-2131,吉田　浩昭,吉田　浩昭,平15. 5. 2 / 新規 / 令3. 5. 2,内　循,診療所 / 現存,,,,,,,,,,,,,,

473.0,09-1132-6 / 関医132,奥玉診療所,〒029－1111,一関市千厩町奥玉字石ノ御前８番地１,0191-56-2751,角田　健也,角田　健也,昭58. 10. 1 / 新規 / 令4. 10. 1,内　小,診療所 / 現存,,,,,,,,,,,,,,

474.0,09-1134-2 / 関医134,岩手県立千厩病院,〒029－0803,一関市千厩町千厩字草井沢３２番地１,0191-53-2101,岩手県　代表者　県立病院等事業管理者　医療局長　小原　重幸,阿部　薫,平8. 2. 1 / 移動 / 令5. 2. 1,一般　　 / 一般    116 / 一般（感染） / 感染      4 / 内　脳神経内科　消化器内科　循環器内科　外　整外　脳外　小　皮　ひ　産婦　眼　耳い　リハ　麻,病院 / 現存,,,,,,,,,,,,,,

475.0,09-1136-7 / 関医136,もりあい内科クリニック,〒029－0803,一関市千厩町千厩字前田９６番地９,0191-51-3322,医療法人もりあい内科クリニック　理事長　盛合　理,盛合　理,平17. 2. 1 / 組織変更 / 令5. 2. 1,内　小　呼内　循環器内科　消化器内科,診療所 / 現存,,,,,,,,,,,,,,

476.0,09-1140-9 / 関医140,一関市国民健康保険室根診療所,〒029－1201,一関市室根町折壁字八幡沖１１７番地,0191-64-2127,一関市長　佐藤　善仁,古澤　健一,平12. 4. 1 / 移動 / 令6. 4. 1,内　消化器内科,診療所 / 現存,,,,,,,,,,,,,,

477.0,09-1142-5 / 関医142,阿部医院,〒029－0302,一関市東山町長坂字町３７９番地,0191-47-3898,医療法人　弘誠会阿部医院　理事長　阿部　康弘,阿部　康弘,平14. 2. 1 / 組織変更 / 令2. 2. 1,消化器内科　内　小,診療所 / 療養病床 / 現存,,,,,,,,,,,,,,

478.0,09-1143-3 / 関医143,桂島医院,〒021－0867,一関市駅前２２番地,0191-21-8883,桂島　忠俊,桂島　忠俊,平17. 10. 17 / 新規 / 令5. 10. 17,内　消,診療所 / 現存,,,,,,,,,,,,,,

