id,code,name,address,prefecture,tel,corporation,director,established,bed_type_and_count,facility_type,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24
884.0,5118124,杉田眼科,〒980－0811,仙台市青葉区一番町３－６－１一番町平和ビル５Ｆ　５０３号室 / 常　勤:　　　 1 / (医　　　　 1),022-263-0241,医療法人杉田医院　理事長　杉田　祐子,杉田　祐子 / 組織変更 / 令5. 1. 1,平29. 1. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
885.0,5118140,川村ひふ科,〒981－0933,仙台市青葉区柏木２－１－１２－１ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-725-7037,川村　真樹,川村　真樹 / 新規 / 令5. 4. 1,平29. 4. 1,皮　アレ / 現存,診療所,,,,,,,,,,,,,,
886.0,5118173,マドレクリニック,〒980－0021,仙台市青葉区中央三丁目１番２２号ＥＱＵＩＮＩＡ青葉通り２階 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-738-9067,医療法人　聖心会　理事長　千葉　正之,千葉　正之 / 移転 / 令5. 7. 1,平29. 7. 1,精　心内　美容内科 / 現存,診療所,,,,,,,,,,,,,,
887.0,5118199,一番町堀耳鼻咽喉科,〒980－0811,仙台市青葉区一番町三丁目６番１号一番町平和ビル５階５０２号室 / 常　勤:　　　 2 / (医　　　　 2),022-261-4779,堀　容子,堀　容子 / 交代 / 令5. 7. 1,平29. 7. 1,耳い　アレ / 現存,診療所,,,,,,,,,,,,,,
888.0,5118215,医療法人社団　台原整形外科,〒981－0911,仙台市青葉区台原５丁目１－１９ / 常　勤:　　　 1 / (医　　　　 1),022-727-0727,医療法人社団　台原整形外科　理事長　佐藤　隆司,佐藤　隆司 / 新規 / 令5. 8. 1,平29. 8. 1,整外　リウ　リハ　外 / 現存,診療所,,,,,,,,,,,,,,
889.0,5118223,東北文化学園大学総合発達研究センター附属国見の杜クリニック,〒981－8551,仙台市青葉区国見六丁目４５番１６号 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　39 / (医　　　　39),022-725-5923,学校法人東北文化学園大学　理事長　石﨑　雄司,小林　朋子 / 新規 / 令5. 9. 1,平29. 9. 1,リハ　耳い　小　精 / 現存,診療所,,,,,,,,,,,,,,
890.0,5118231,くにみ透析クリニック,〒981－0943,仙台市青葉区国見６丁目８７番１号 / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　15 / (医　　　　15),022-347-4321,一般社団法人　Ｂｅｌｌ　代表理事　松田　均,高橋　寿 / 新規 / 令5. 12. 1,平29. 12. 1,人工透析内科　血管外科 / 現存,診療所,,,,,,,,,,,,,,
891.0,5118249,山形内科医院,〒980－0801,仙台市青葉区木町通１丁目１－１８ / 常　勤:　　　 1 / (医　　　　 1),022-221-5678,山形　宗久,山形　宗久 / 交代 / 令6. 1. 1,平30. 1. 1,内　神内　呼内　消化器内科　循環器内科 / 現存,診療所,,,,,,,,,,,,,,
892.0,5118256,ＬＣクリニック仙台,〒980－6111,仙台市青葉区中央１丁目３番１号ＡＥＲビル１１階 / 常　勤:　　　 1 / (医　　　　 1),022-267-1020,医療法人至誠会　理事長　佐藤　俊裕,佐藤　俊裕 / 組織変更 / 令6. 1. 1,平30. 1. 1,内　胃　消化器内科 / 現存,診療所,,,,,,,,,,,,,,
893.0,5118272,三浦りょう内科クリニック,〒989－3122,仙台市青葉区栗生６丁目１３番地の８ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-302-8757,医療法人博良会　理事長　三浦　良,三浦　良 / 組織変更 / 令6. 1. 1,平30. 1. 1,内　呼内　アレ　リウ　循環器内科 / 現存,診療所,,,,,,,,,,,,,,
894.0,5118280,北仙台はせがわクリニック,〒981－0913,仙台市青葉区昭和町４番３号北仙台ひまわりビル２階 / 常　勤:　　　 1 / (医　　　　 1),022-346-0630,医療法人聖敬会　理事長　長谷川　和住,長谷川　和住 / 組織変更 / 令6. 1. 1,平30. 1. 1,外　内　こう　内分泌内科 / 現存,診療所,,,,,,,,,,,,,,
895.0,5118298,ＫＡＲＡＤＡ　ＰＯＲＴ　ｉｎｄｅｎｅ,〒980－0811,仙台市青葉区一番町一丁目９番１号仙台トラストタワー３階 / 常　勤:　　　 1 / (医　　　　 1),022-722-3770,医療法人社団進興会　理事長　森山　紀之,吉澤　正彦 / 新規 / 令6. 1. 1,平30. 1. 1,内 / 現存,診療所,,,,,,,,,,,,,,
896.0,5118306,仙台市精神保健福祉総合センター,〒980－0845,仙台市青葉区荒巻字三居沢１番地６号 / 常　勤:　　　 2 / (医　　　　 2),022-265-2191,仙台市長　郡　和子,林　みづ穂 / 移転 / 令6. 3. 5,平30. 3. 5,精 / 現存,診療所,,,,,,,,,,,,,,
897.0,5118314,仙台乳腺クリニック,〒980－0822,仙台市青葉区立町１番２３号 / 常　勤:　　　 1 / (医　　　　 1),022-726-2156,豊島　隆,豊島　隆 / 新規 / 令6. 4. 1,平30. 4. 1,乳腺外科 / 現存,診療所,,,,,,,,,,,,,,
898.0,5118322,藤ＧＳクリニック,〒981－0943,仙台市青葉区国見４丁目３－９ / 常　勤:　　　 1 / (医　　　　 1),022-272-2386,佐藤　春彦,佐藤　春彦 / 新規 / 令6. 5. 1,平30. 5. 1,内 / 現存,診療所,,,,,,,,,,,,,,
899.0,5118330,おおなみ皮フ科,〒989－3124,仙台市青葉区上愛子字榎４－１１ / 常　勤:　　　 2 / (医　　　　 2),022-797-9280,大浪　宏介,大浪　宏介 / 新規 / 令6. 6. 1,平30. 6. 1,皮 / 現存,診療所,,,,,,,,,,,,,,
900.0,5118348,川平耳鼻咽喉科クリニック,〒981－0954,仙台市青葉区川平３－４１－１６ / 常　勤:　　　 1 / (医　　　　 1),022-344-8033,高橋　薫,高橋　薫 / 新規 / 令6. 7. 1,平30. 7. 1,耳い / 現存,診療所,,,,,,,,,,,,,,
901.0,5118355,広瀬耳鼻咽喉科クリニック,〒980－0873,仙台市青葉区広瀬町４番８ライオンズタワー仙台広瀬１０９ / 常　勤:　　　 1 / (医　　　　 1),022-222-1102,医療法人優志会　理事長　陳　志傑,陳　志傑 / 組織変更 / 令6. 7. 1,平30. 7. 1,耳い　アレ / 現存,診療所,,,,,,,,,,,,,,
902.0,5118363,小倉整形外科,〒980－0011,仙台市青葉区上杉１丁目６番１０号ＥＡＲＴＨ　ＢＬＵＥ仙台勾当台２階 / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 6 / (医　　　　 6),022-796-4355,医療法人　健誠会　理事長　小倉　健,小倉　健 / 組織変更 / 令6. 7. 1,平30. 7. 1,整外　リウ　リハ / 現存,診療所,,,,,,,,,,,,,,
903.0,5118371,日野クリニック,〒989－3127,仙台市青葉区愛子東２丁目３番地１８ / 常　勤:　　　 1 / (医　　　　 1),022-797-6131,医療法人　愛日会　理事長　日野　典之,日野　典之 / 組織変更 / 令6. 7. 1,平30. 7. 1,内科　糖尿病内科　内分泌内科　老年内科　アレ　消化器内科　小児内科 / 現存,診療所,,,,,,,,,,,,,,
904.0,5118397,せせらぎクリニック　泌尿器科・内科,〒989－3127,仙台市青葉区愛子東１丁目４－２７ / 常　勤:　　　 1 / (医　　　　 1),022-797-8507,竹内　晃,竹内　晃 / 新規 / 令6. 8. 1,平30. 8. 1,ひ　内 / 現存,診療所,,,,,,,,,,,,,,
905.0,5118405,あやし腎・泌尿器クリニック,〒989－3125,仙台市青葉区下愛子字観音堂２６番１ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　15 / (医　　　　15),022-797-8135,一般社団法人Ｂｅｌｌ　代表理事　松田　均,小野　久仁夫 / 新規 / 令6. 8. 1,平30. 8. 1,透析　内　ひ / 現存,診療所,,,,,,,,,,,,,,
906.0,5118413,宗像靖彦クリニック,〒989－3125,仙台市青葉区下愛子字観音堂１番１ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-399-6860,医療法人総志会　理事長　宗像　靖彦,宗像　靖彦 / 新規 / 令6. 10. 1,平30. 10. 1,内　リウ / 現存,診療所,,,,,,,,,,,,,,
907.0,5118439,医療法人社団創輝会　ＴＨＥ　ＢＥＡＵＴＹ　ＣＬＩＮＩＣ,〒980－6119,仙台市青葉区中央一丁目３番１号ＡＥＲ１９階 / 常　勤:　　　 2 / (医　　　　 2) / 非常勤:　　　 1 / (医　　　　 1),022-399-6220,医療法人社団創輝会　理事長　上田　寛,乃村　敦子 / 新規 / 令6. 10. 1,平30. 10. 1,美外　美容皮膚科　美容内科　形外　婦 / 現存,診療所,,,,,,,,,,,,,,
908.0,5118447,やたべ内科・訪問診療クリニック,〒980－0012,仙台市青葉区錦町一丁目９番８号 / 常　勤:　　　 1 / (医　　　　 1),022-397-9904,医療法人社団宏樹会　理事長　矢田部　宏一,矢田部　宏一 / 組織変更 / 令7. 1. 1,平31. 1. 1,内 / 現存,診療所,,,,,,,,,,,,,,
909.0,5118470,青葉通り一番町形成外科皮ふ科,〒980－0811,仙台市青葉区一番町２－４－１９シリウス一番町３階 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 3 / (医　　　　 3),022-302-7816,志藤　祥子,志藤　祥子 / 新規 / 令7. 4. 1,平31. 4. 1,形外　皮　美容皮膚科 / 現存,診療所,,,,,,,,,,,,,,
910.0,5118496,もりのみやこクリニック,〒980－0014,仙台市青葉区本町２丁目１０－５　第７太田ビル４階 / 常　勤:　　　 1 / (医　　　　 1),070-3953-9192,太田　貴文,太田　貴文 / 移転 / 令7. 6. 1,令元. 6. 1,精　心内　内科　漢方内科 / 現存,診療所,,,,,,,,,,,,,,
911.0,5118504,あやし眼科クリニック,〒989－3122,仙台市青葉区栗生７丁目１０番２ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 3 / (医　　　　 3),022-302-8455,医療法人伍星会　理事長　伊勢屋　貴史,伊勢屋　貴史 / 組織変更 / 令7. 7. 1,令元. 7. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
912.0,5118512,かんとうクリニック,〒980－0014,仙台市青葉区本町２丁目１７番２３号 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 6 / (医　　　　 6),022-397-7762,医療法人かんとうクリニック　理事長　菅藤　哲,菅藤　哲 / 組織変更 / 令元. 10. 1,令元. 10. 1,ひ　内 / 現存,診療所,,,,,,,,,,,,,,
913.0,5118520,木町ささきクリニック,〒981－0932,仙台市青葉区木町９－２４ / 常　勤:　　　 1 / (医　　　　 1),022-341-8121,佐々木　昌輝,佐々木　昌輝 / 新規 / 令元. 10. 1,令元. 10. 1,内科　内視鏡内科　消化器内科 / 現存,診療所,,,,,,,,,,,,,,
914.0,5118546,千葉クリニック,〒981－0935,仙台市青葉区三条町１１番２６号 / 常　勤:　　　 5 / (医　　　　 5) / 非常勤:　　　 1 / (医　　　　 1),022-275-7333,医療法人社団千葉クリニック　理事長　千葉　純治,千葉　純治 / 移転 / 令2. 3. 23,令2. 3. 23,内　外　循環器内科　整外　胃腸内科　こう / 現存,診療所,,,,,,,,,,,,,,
915.0,5118561,瀬上整形外科医院,〒980－0021,仙台市青葉区中央２丁目８－３２　生活文化ビル２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-266-3323,瀬上　正仁,瀬上　正仁 / 移転 / 令2. 3. 11,令2. 3. 11,整外　リハ / 現存,診療所,,,,,,,,,,,,,,
916.0,5118579,こころのクリニックＯＡＳＩＳ,〒980－0802,仙台市青葉区二日町１７－２７北四青葉ビル２階 / 常　勤:　　　 1 / (医　　　　 1),022-399-9157,松本　和紀,松本　和紀 / 新規 / 令2. 5. 1,令2. 5. 1,精　心内 / 現存,診療所,,,,,,,,,,,,,,
917.0,5118595,仙台なみだの眼科クリニック,〒981－0912,仙台市青葉区堤町１丁目１番２号エムズ北仙台４階 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-342-0745,目黒　泰彦,目黒　泰彦 / 新規 / 令2. 5. 1,令2. 5. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
918.0,5118603,さいとう脳神経外科クリニック,〒989－3206,仙台市青葉区吉成台１－１－２０ / 常　勤:　　　 1 / (医　　　　 1),022-346-7112,齋藤　秀夫,齋藤　秀夫 / 新規 / 令2. 5. 1,令2. 5. 1,脳外 / 現存,診療所,,,,,,,,,,,,,,
919.0,5118637,あおば・南吉成ペインクリニック,〒989－3204,仙台市青葉区南吉成６丁目６番１０ / 常　勤:　　　 1 / (医　　　　 1),022-341-7133,千葉　知史,千葉　知史 / 新規 / 令2. 7. 1,令2. 7. 1,ペインクリニック外科　麻 / 現存,診療所,,,,,,,,,,,,,,
920.0,5118645,あかかぶクリニック,〒980－0021,仙台市青葉区中央２丁目６－１９豊栄堂ビル５Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-224-6788,古暮　恒夫,古暮　恒夫 / 移転 / 令2. 6. 8,令2. 6. 8,心内　内　精 / 現存,診療所,,,,,,,,,,,,,,
921.0,5118652,川又整形外科クリニック,〒980－0811,仙台市青葉区一番町三丁目６番１号一番町平和ビル５階 / 常　勤:　　　 1 / (医　　　　 1),022-796-8223,医療法人川又整形外科　理事長　川又　朋麿,川又　朋麿 / 組織変更 / 令2. 7. 1,令2. 7. 1,整外　リハ / 現存,診療所,,,,,,,,,,,,,,
922.0,5118660,シリウス外科・内科クリニック,〒980－0811,仙台市青葉区一番町二丁目４番１９号シリウス・一番町３Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-302-5990,医療法人　豊生会　理事長　村田　幸生,峰村　出 / 新規 / 令2. 8. 1,令2. 8. 1,外　内　肛門内科・肛門外科　血管外科 / 現存,診療所,,,,,,,,,,,,,,
923.0,5118678,鈴木耳鼻咽喉科アレルギー科医院,〒980－0022,仙台市青葉区五橋二丁目１番１７号Ｃｕｂｅ　Ａｚｕｒｅ　３０１ / 常　勤:　　　 2 / (医　　　　 2),022-223-8310,医療法人社団清鈴会　理事長　鈴木　直弘,鈴木　直弘 / 移転 / 令2. 10. 26,令2. 10. 26,耳い　アレ / 現存,診療所,,,,,,,,,,,,,,
924.0,5118686,だいのはら殿塚クリニック,〒981－0911,仙台市青葉区台原２丁目１０－２アークヒルズ台原２０１ / 常　勤:　　　 1 / (医　　　　 1),022-725-3614,殿塚　規雄,殿塚　規雄 / 新規 / 令2. 10. 1,令2. 10. 1,内　消化器内科　胃腸内科　内視鏡内科　外　肛門外科 / 現存,診療所,,,,,,,,,,,,,,
925.0,5118694,医療法人ＳＯＵＮＤ　ＳＬＥＥＰ　仙台内科睡眠クリニック,〒980－0021,仙台市青葉区中央一丁目１番１号エスパル仙台４Ｆ / 常　勤:　　　 3 / (医　　　　 3) / 非常勤:　　　17 / (医　　　　17),022-791-4159,医療法人ＳＯＵＮＤ　ＳＬＥＥＰ　理事長　田中　俊彦,田中　俊彦 / 交代 / 令2. 10. 1,令2. 10. 1,内　耳　精 / 現存,診療所,,,,,,,,,,,,,,
926.0,5118702,医療法人社団交鐘会　あおぞら在宅診療所仙台中央,〒981－0914,仙台市青葉区堤通雨宮町８番１号ウィング９９－２０２号室 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 4 / (医　　　　 4),022-343-7611,医療法人社団交鐘会　理事長　吉岡　雄樹,庄子　賢 / 新規 / 令2. 10. 1,令2. 10. 1,内 / 現存,診療所,,,,,,,,,,,,,,
927.0,5118710,鬼怒川産婦人科女性診療医院,〒980－0003,仙台市青葉区小田原六丁目６番１号 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 2 / (医　　　　 2),022-227-2205,鬼怒川　知香,鬼怒川　知香 / 交代 / 令2. 10. 1,令2. 10. 1,産婦　麻　女性内科 / 現存,診療所,,,,,,,,,,,,,,
928.0,5118751,りきおこどもクリニック,〒989－3126,仙台市青葉区落合六丁目１０番１号 / 常　勤:　　　 2 / (医　　　　 2),022-797-4288,医療法人　一生会　理事長　鈴木　力生,鈴木　力生 / 組織変更 / 令3. 1. 1,令3. 1. 1,小 / 現存,診療所,,,,,,,,,,,,,,
929.0,5118777,医療法人社団青葉会　仙台駅前アエルクリニック,〒980－6111,仙台市青葉区中央一丁目３番１号ＡＥＲビル１１階 / 常　勤:　　　 1 / (医　　　　 1),022-714-6361,医療法人社団青葉会　理事長　伊藤　克礼,伊藤　克礼 / 新規 / 令3. 3. 1,令3. 3. 1,腫瘍内科 / 現存,診療所,,,,,,,,,,,,,,
930.0,5118793,脳と心の石原クリニック,〒981－0917,仙台市青葉区葉山町８－１ / 常　勤:　　　 1 / (医　　　　 1),050-3645-4567,石原　哲郎,石原　哲郎 / 新規 / 令3. 4. 1,令3. 4. 1,精　心内　脳内 / 現存,診療所,,,,,,,,,,,,,,
931.0,5118801,まゆ乳腺クリニック,〒980－0004,仙台市青葉区宮町４丁目５－３４ＮｏｉｅＳｅｎｄａｉＭｉｙａｍａｃｈｉ　２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-398-8451,高木　まゆ,高木　まゆ / 新規 / 令3. 5. 1,令3. 5. 1,乳腺外科 / 現存,診療所,,,,,,,,,,,,,,
932.0,5118819,清水医院,〒980－0012,仙台市青葉区錦町２丁目１番６号 / 常　勤:　　　 1 / (医　　　　 1),022-223-2532,清水　哲,清水　哲 / 交代 / 令3. 6. 1,令3. 6. 1,内　循　糖尿病・代謝内科 / 現存,診療所,,,,,,,,,,,,,,
933.0,5118835,セイントマザークリニック,〒980－0824,仙台市青葉区支倉町１番３１号　支倉メディカルビル / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 2 / (医　　　　 2),022-263-8001,医療法人社団聖育会　理事長　佐藤　聡二郎,佐藤　聡二郎 / 組織変更 / 令3. 10. 1,令3. 10. 1 / 一般     15 / 産　婦,一般　　 / 現存,診療所,,,,,,,,,,,,,,
934.0,5118843,一番町耳鼻科,〒980－0811,仙台市青葉区一番町３丁目５－１６　アクアビル２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-397-8496,田畑　摩純,田畑　摩純 / 新規 / 令3. 12. 1,令3. 12. 1,耳い / 現存,診療所,,,,,,,,,,,,,,
935.0,5118868,あおば通りかずみクリニック,〒980－0804,仙台市青葉区大町一丁目１－５ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-724-7294,医療法人社団誠母至豊会　理事長　室井　和美,室井　和美 / 組織変更 / 令4. 1. 1,令4. 1. 1,産婦　内 / 現存,診療所,,,,,,,,,,,,,,
936.0,5118892,水の森整形外科クリニック,〒981－0962,仙台市青葉区水の森３丁目４１番１５号フローラル共済ビル３階 / 常　勤:　　　 1 / (医　　　　 1),022-343-5878,佐藤　研友,佐藤　研友 / 新規 / 令4. 4. 1,令4. 4. 1,整外　リハ / 現存,診療所,,,,,,,,,,,,,,
937.0,5118918,こころの総合診療室　Ｃａｎａｌ　勾当台,〒980－0014,仙台市青葉区本町２－４－８５１０ビル２０１ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 5 / (医　　　　 5),022-226-8971,桂　雅宏,桂　雅宏 / 新規 / 令4. 4. 1,令4. 4. 1,精　心内 / 現存,診療所,,,,,,,,,,,,,,
938.0,5118926,きまち往診クリニック,〒981－0932,仙台市青葉区木町２－７－１０５ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 3 / (医　　　　 3),022-725-3815,佐々木　潔子,佐々木　潔子 / 新規 / 令4. 4. 1,令4. 4. 1,内　神内　外　小　精 / 現存,診療所,,,,,,,,,,,,,,
939.0,5118934,仙台ひまわり眼科,〒980－0021,仙台市青葉区中央二丁目３－２９榎戸ビル１階２階 / 常　勤:　　　 1 / (医　　　　 1),022-796-2710,医療法人ひまわり会　理事長　松尾　眞二郎,松本　晃典 / 新規 / 令4. 4. 1,令4. 4. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
940.0,5118967,たんぽぽクリニック晩翠通,〒980－0802,仙台市青葉区二日町９番２３号プラウドタワー仙台晩翠通セントラル２階 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　19 / (医　　　　19),022-796-6570,医療法人ならの杜　理事長　松原　信行,田中　遼太 / 新規 / 令4. 5. 1,令4. 5. 1,内　緩和ケア内科 / 現存,診療所,,,,,,,,,,,,,,
941.0,5118975,田中こどもクリニック,〒980－0013,仙台市青葉区花京院２丁目２－１１区画Ａ / 常　勤:　　　 1 / (医　　　　 1),022-748-5207,田中　高志,田中　高志 / 新規 / 令4. 5. 1,令4. 5. 1,小児科 / 現存,診療所,,,,,,,,,,,,,,
942.0,5118983,仙台花京院クリニック,〒980－0013,仙台市青葉区花京院２丁目２－１１区画Ｂ / 常　勤:　　　 1 / (医　　　　 1),022-397-7140,上田　一気,上田　一気 / 新規 / 令4. 5. 1,令4. 5. 1,精　心内　内 / 現存,診療所,,,,,,,,,,,,,,
943.0,5118991,いがらしレディースクリニック,〒980－0004,仙台市青葉区宮町四丁目５番３４号 / 常　勤:　　　 1 / (医　　　　 1),022-261-3231,医療法人　彰生会　理事長　五十嵐　司,五十嵐　司 / 移転 / 令4. 5. 10,令4. 5. 10,産婦　女性内科 / 現存,診療所,,,,,,,,,,,,,,
944.0,5119007,旭ヶ丘ハート内科クリニック,〒981－0904,仙台市青葉区旭ケ丘四丁目１番１号 / 常　勤:　　　 1 / (医　　　　 1),022-341-8180,医療法人知心会　理事長　杉江　正,杉江　正 / 組織変更 / 令4. 7. 1,令4. 7. 1,循環器内科　内 / 現存,診療所,,,,,,,,,,,,,,
945.0,5119015,木村皮膚科医院,〒981－0935,仙台市青葉区三条町１０－８ / 常　勤:　　　 1 / (医　　　　 1),022-346-9646,木村　裕,木村　裕 / 新規 / 令4. 8. 1,令4. 8. 1,皮 / 現存,診療所,,,,,,,,,,,,,,
946.0,5119023,東二番丁診療所,〒980－0811,仙台市青葉区一番町１－９－１仙台トラストタワー３Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-221-5226,笹森　寛,笹森　寛 / 新規 / 令4. 8. 1,令4. 8. 1,内　呼　循　胃　放　アレ / 現存,診療所,,,,,,,,,,,,,,
947.0,5119031,木町通クリニック,〒980－0801,仙台市青葉区木町通２－３－１９大学病院前白松ビル３階 / 常　勤:　　　 1 / (医　　　　 1),022-343-0227,森本　玲,森本　玲 / 新規 / 令4. 10. 1,令4. 10. 1,内　内分泌内科　代謝内科　糖尿病内科 / 現存,診療所,,,,,,,,,,,,,,
948.0,5119056,古川眼科,〒980－0021,仙台市青葉区中央１丁目７番４号 / 常　勤:　　　 1 / (医　　　　 1),022-211-0338,古川　秀明,古川　秀明 / 組織変更 / 令4. 11. 1,令4. 11. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
949.0,5119080,ひでゆき眼科クリニック,〒980－0021,仙台市青葉区中央二丁目４番１１号水晶堂ビル２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-722-1201,医療法人リベルラ　理事長　今野　瑛之,今野　瑛之 / 組織変更 / 令5. 1. 1,令5. 1. 1,眼　形外　アレ / 現存,診療所,,,,,,,,,,,,,,
950.0,5119114,りょうベビー＆キッズクリニック,〒980－0022,仙台市青葉区五橋２丁目１－１７Ｃｕｂｅ　Ａｚｕｒｅ２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-397-6099,医療法人りょうベビー＆キッズクリニック　理事長　髙橋　怜,髙橋　怜 / 組織変更 / 令5. 1. 1,令5. 1. 1,小　小児循環器内科　小児アレルギー科 / 現存,診療所,,,,,,,,,,,,,,
951.0,5119130,花壇医院,〒980－0815,仙台市青葉区花壇５番３号 / 常　勤:　　　 2 / (医　　　　 2),022-222-0052,医療法人花壇医院　理事長　武山　大也,武山　大也 / 移転 / 令5. 2. 1,令5. 2. 1,内　小 / 現存,診療所,,,,,,,,,,,,,,
952.0,5119148,仙台駅前婦人科クリニック,〒980－0021,仙台市青葉区中央三丁目６番１２号仙台南町通ビル６階 / 常　勤:　　　 4 / (医　　　　 4) / 非常勤:　　　 2 / (医　　　　 2),022-397-6706,医療法人ルナ会　理事長　渡邊　舞,渡邊　舞 / 組織変更 / 令5. 1. 1,令5. 1. 1,婦 / 現存,診療所,,,,,,,,,,,,,,
953.0,5119155,五橋メンタルクリニック,〒980－0022,仙台市青葉区五橋一丁目４番６－１０１号 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-227-8535,医療法人社団清山会　理事長　山崎　英樹,東　雅晴 / 新規 / 令5. 4. 1,令5. 4. 1,精 / 現存,診療所,,,,,,,,,,,,,,
954.0,5119163,糖尿病・代謝内科　ＥМＧクリニック,〒980－0821,仙台市青葉区春日町９－１５チュリス春日町２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-796-0064,野々垣　勝則,野々垣　勝則 / 交代 / 令5. 4. 1,令5. 4. 1,糖尿病・代謝内科 / 現存,診療所,,,,,,,,,,,,,,
955.0,5119171,青葉なかやま内科,〒981－0952,仙台市青葉区中山１－１－１１ / 常　勤:　　　 1 / (医　　　　 1),022-346-6071,中村　敦,中村　敦 / 新規 / 令5. 5. 1,令5. 5. 1,内　呼　アレ　小　糖尿病内科 / 現存,診療所,,,,,,,,,,,,,,
956.0,5119197,はちまんこどもクリニック,〒980－0871,仙台市青葉区八幡３丁目１－５０レキシントンプラザ八幡２Ｆ / 常　勤:　　　 1 / (医　　　　 1),022-393-4371,中澤　千冬,中澤　千冬 / 新規 / 令5. 7. 1,令5. 7. 1,小 / 現存,診療所,,,,,,,,,,,,,,
957.0,5119205,やまと在宅診療所　仙台北,〒980－0801,仙台市青葉区木町通二丁目３－１４セントＳＧビル３階 / 常　勤:　　　 3 / (医　　　　 3) / 非常勤:　　　 9 / (医　　　　 9),022-725-6380,医療法人社団やまと　理事長　田上　佑輔,川越　徹彰 / 新規 / 令5. 7. 1,令5. 7. 1,内　外　皮 / 現存,診療所,,,,,,,,,,,,,,
958.0,5119213,星陵眼科緑内障クリニック,〒980－0824,仙台市青葉区支倉町４番３１号　田沼ビル２階 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 9 / (医　　　　 9),022-398-6487,医療法人星陵眼科緑内障クリニック　理事長　石川　誠,石川　誠 / 組織変更 / 令5. 7. 1,令5. 7. 1,眼　耳い / 現存,診療所,,,,,,,,,,,,,,
959.0,5119221,ＡＳＵＣＡアイクリニック　仙台マークワン,〒980－0021,仙台市青葉区中央一丁目２番３号仙台マークワン１１階 / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 1 / (医　　　　 1),022-796-5100,医療法人Ｔｒｉ－ＮＥＸＴ　理事長　野口　三太朗,野口　明日香 / 交代 / 令5. 7. 1,令5. 7. 1,眼 / 現存,診療所,,,,,,,,,,,,,,
960.0,5119239,あおばクリニック仙台院,〒980－0021,仙台市青葉区中央三丁目７番２号仙台パルコ２　５階 / 常　勤:　　　 1 / (医　　　　 1),022-726-2155,医療法人社団あおばクリニック　理事長　丸本　桂三,松本　秀夫 / 交代 / 令5. 7. 1,令5. 7. 1,眼　美容皮膚科 / 現存,診療所,,,,,,,,,,,,,,
961.0,5119247,東北内分泌・代謝内科クリニック,〒981－0933,仙台市青葉区柏木一丁目７－２８　４Ｆ / 常　勤:　　　 1 / (医　　　　 1) / 非常勤:　　　 2 / (医　　　　 2),022-343-6453,一般社団法人　Ｓ．Ｅ．Ａ　代表理事　佐藤　文俊,佐藤　文俊 / 新規 / 令5. 9. 1,令5. 9. 1,内　外　整外　乳腺外科 / 現存,診療所,,,,,,,,,,,,,,
